GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,respop72018
0100000US,,United States,310M400US24380,24380,"United States - Grants, NM Micro Area","Grants, NM Micro Area",27213,27215,27320,27488,27414,27419,27158,27047,27043,26895,26746
0100000US,,United States,310M400US24460,24460,"United States - Great Bend, KS Micro Area","Great Bend, KS Micro Area",27674,27672,27674,27694,27526,27453,27345,27173,26896,26432,26111
0100000US,,United States,310M400US24620,24620,"United States - Greeneville, TN Micro Area","Greeneville, TN Micro Area",68831,68825,68833,69097,68698,68330,68467,68521,68511,68759,69087
0100000US,,United States,310M400US24640,24640,"United States - Greenfield Town, MA Micro Area","Greenfield Town, MA Micro Area",71372,71377,71366,71679,71678,71355,71295,70902,70728,70787,70963
0100000US,,United States,310M400US24700,24700,"United States - Greensburg, IN Micro Area","Greensburg, IN Micro Area",25740,25739,25798,25898,26041,26234,26414,26336,26562,26652,26794
0100000US,,United States,310M400US24740,24740,"United States - Greenville, MS Micro Area","Greenville, MS Micro Area",51137,51135,51096,50449,50016,49662,49012,47965,47186,46202,45063
0100000US,,United States,310M400US24820,24820,"United States - Greenville, OH Micro Area","Greenville, OH Micro Area",52959,52969,52965,52647,52511,52306,52182,51973,51614,51577,51323
0100000US,,United States,310M400US24900,24900,"United States - Greenwood, MS Micro Area","Greenwood, MS Micro Area",42914,42979,43020,42500,41200,41074,40949,40462,39981,39441,38830
0100000US,,United States,310M400US24940,24940,"United States - Greenwood, SC Micro Area","Greenwood, SC Micro Area",95078,95110,95098,94925,94983,94730,94476,94785,94913,95147,95282
0100000US,,United States,310M400US24980,24980,"United States - Grenada, MS Micro Area","Grenada, MS Micro Area",21906,21905,21841,21609,21620,21539,21605,21452,21224,21056,21055
0100000US,,United States,310M400US25100,25100,"United States - Guymon, OK Micro Area","Guymon, OK Micro Area",20640,20640,20813,21245,21556,22022,21733,21439,21121,20856,20455
0100000US,,United States,310M400US25200,25200,"United States - Hailey, ID Micro Area","Hailey, ID Micro Area",27701,27700,27618,27330,27478,27701,27850,28015,28345,28712,29088
0100000US,,United States,310M400US25300,25300,"United States - Hannibal, MO Micro Area","Hannibal, MO Micro Area",38948,38948,38970,39048,38959,38924,39034,38861,38913,38835,38804
0100000US,,United States,310M400US25460,25460,"United States - Harrison, AR Micro Area","Harrison, AR Micro Area",45233,45237,45198,45332,45379,45366,44981,44970,45120,45323,45285
0100000US,,United States,310M400US25580,25580,"United States - Hastings, NE Micro Area","Hastings, NE Micro Area",31364,31367,31328,31204,31347,31534,31396,31569,31663,31774,31511
0100000US,,United States,310M400US25700,25700,"United States - Hays, KS Micro Area","Hays, KS Micro Area",28452,28452,28424,28762,29086,29030,28963,29002,28948,28769,28710
0100000US,,United States,310M400US25720,25720,"United States - Heber, UT Micro Area","Heber, UT Micro Area",23530,23525,23644,24408,25345,26589,27822,29147,30430,31975,33240
0100000US,,United States,310M400US25740,25740,"United States - Helena, MT Micro Area","Helena, MT Micro Area",74801,74798,74983,75637,76048,76688,77206,77802,78680,79786,80797
0100000US,,United States,310M400US25760,25760,"United States - Helena-West Helena, AR Micro Area","Helena-West Helena, AR Micro Area",21757,21755,21676,21407,20740,20443,19960,19557,19062,18564,18029
0100000US,,United States,310M400US25780,25780,"United States - Henderson, NC Micro Area","Henderson, NC Micro Area",45422,45419,45301,45297,45104,44505,44537,44480,44500,44312,44582
0100000US,,United States,310M400US25820,25820,"United States - Hereford, TX Micro Area","Hereford, TX Micro Area",19372,19372,19465,19522,19381,19195,19139,18851,18894,18851,18760
0100000US,,United States,310M400US25840,25840,"United States - Hermiston-Pendleton, OR Micro Area","Hermiston-Pendleton, OR Micro Area",87062,87062,87306,88030,88241,88099,87818,87645,87903,88311,88888
0100000US,,United States,310M400US25880,25880,"United States - Hillsdale, MI Micro Area","Hillsdale, MI Micro Area",46688,46686,46642,46589,46258,46125,45923,45872,45763,45843,45749
0100000US,,United States,310M400US25900,25900,"United States - Hilo, HI Micro Area","Hilo, HI Micro Area",185079,185076,185358,187066,189164,191466,193736,195941,198126,199503,200983
0100000US,,United States,310M400US26020,26020,"United States - Hobbs, NM Micro Area","Hobbs, NM Micro Area",64727,64727,64599,65130,66382,68644,70211,71496,70254,69057,69611
0100000US,,United States,310M400US26090,26090,"United States - Holland, MI Micro Area","Holland, MI Micro Area",111408,111407,111528,111158,111499,112013,113357,114136,114995,116433,117327
0100000US,,United States,310M400US26220,26220,"United States - Hood River, OR Micro Area","Hood River, OR Micro Area",22346,22346,22445,22442,22558,22594,22695,22955,23103,23476,23428
0100000US,,United States,310M400US26260,26260,"United States - Hope, AR Micro Area","Hope, AR Micro Area",31606,31613,31595,31494,31254,31204,30989,30607,30416,30209,30067
0100000US,,United States,310M400US26340,26340,"United States - Houghton, MI Micro Area","Houghton, MI Micro Area",38784,38781,38899,38952,38908,38814,38642,38406,38571,38499,38332
0100000US,,United States,310M400US26460,26460,"United States - Hudson, NY Micro Area","Hudson, NY Micro Area",63096,63057,63026,62512,62435,62160,61938,61453,60882,60408,59916
0100000US,,United States,310M400US26500,26500,"United States - Huntingdon, PA Micro Area","Huntingdon, PA Micro Area",45913,46009,46003,46006,45941,45843,45737,45485,45343,45374,45168
0100000US,,United States,310M400US26540,26540,"United States - Huntington, IN Micro Area","Huntington, IN Micro Area",37124,37123,37117,37164,36979,36779,36610,36514,36288,36239,36240
0100000US,,United States,310M400US26660,26660,"United States - Huntsville, TX Micro Area","Huntsville, TX Micro Area",82446,82536,82972,83091,82977,83860,84386,85405,86439,87093,87220
0100000US,,United States,310M400US26700,26700,"United States - Huron, SD Micro Area","Huron, SD Micro Area",17398,17399,17406,17704,17992,18202,18057,18120,18210,18602,18883
0100000US,,United States,310M400US26740,26740,"United States - Hutchinson, KS Micro Area","Hutchinson, KS Micro Area",64511,64511,64548,64420,64199,64072,63699,63591,63184,62688,62342
0100000US,,United States,310M400US26780,26780,"United States - Hutchinson, MN Micro Area","Hutchinson, MN Micro Area",36651,36645,36590,36340,35931,35900,35776,35824,35767,35883,35873
0100000US,,United States,310M400US26860,26860,"United States - Indiana, PA Micro Area","Indiana, PA Micro Area",88880,88889,88865,88619,88220,88142,87423,86773,85200,84879,84501
0100000US,,United States,310M400US26940,26940,"United States - Indianola, MS Micro Area","Indianola, MS Micro Area",29450,29383,28981,28517,28406,27907,27407,26879,26495,26146,25735
0100000US,,United States,310M400US26960,26960,"United States - Ionia, MI Micro Area","Ionia, MI Micro Area",63905,63899,63842,63853,63879,63988,64231,64046,64164,64229,64210
0100000US,,United States,310M400US27020,27020,"United States - Iron Mountain, MI-WI Micro Area","Iron Mountain, MI-WI Micro Area",30591,30591,30556,30446,30537,30398,30243,30001,29810,29784,29704
0100000US,,United States,310M400US27160,27160,"United States - Jackson, OH Micro Area","Jackson, OH Micro Area",33225,33225,33254,33127,32874,32809,32770,32560,32521,32385,32384
0100000US,,United States,310M400US27220,27220,"United States - Jackson, WY-ID Micro Area","Jackson, WY-ID Micro Area",31464,31463,31448,31576,31751,32722,33220,33748,34313,34696,34721
0100000US,,United States,310M400US27300,27300,"United States - Jacksonville, IL Micro Area","Jacksonville, IL Micro Area",40902,40900,40832,40707,40599,40210,39842,39776,39664,39177,38902
0100000US,,United States,310M400US27380,27380,"United States - Jacksonville, TX Micro Area","Jacksonville, TX Micro Area",50845,50834,50944,51093,51292,51111,51219,51594,51926,52182,52592
0100000US,,United States,310M400US27420,27420,"United States - Jamestown, ND Micro Area","Jamestown, ND Micro Area",21100,21100,21137,21020,20974,21080,21118,21050,21077,21160,20917
0100000US,,United States,310M400US27460,27460,"United States - Jamestown-Dunkirk-Fredonia, NY Micro Area","Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134907,134725,134198,133302,132848,131750,130634,129350,128609,127939
0100000US,,United States,310M400US27540,27540,"United States - Jasper, IN Micro Area","Jasper, IN Micro Area",54734,54598,54635,54760,54706,54780,54797,54728,54819,54823,54975
0100000US,,United States,310M400US27600,27600,"United States - Jefferson, GA Micro Area","Jefferson, GA Micro Area",60485,60457,60695,60966,60840,61271,62103,63436,65100,67716,70422
0100000US,,United States,310M400US27660,27660,"United States - Jennings, LA Micro Area","Jennings, LA Micro Area",31594,31592,31633,31590,31446,31297,31448,31431,31382,31491,31582
0100000US,,United States,310M400US27700,27700,"United States - Jesup, GA Micro Area","Jesup, GA Micro Area",30099,30099,30075,30294,30323,29993,29893,29422,29953,29760,29808
0100000US,,United States,310M400US27920,27920,"United States - Junction City, KS Micro Area","Junction City, KS Micro Area",34362,34354,35240,35290,37902,36802,36451,36660,35136,33633,32594
0100000US,,United States,310M400US27940,27940,"United States - Juneau, AK Micro Area","Juneau, AK Micro Area",31275,31275,31386,32152,32378,32587,32476,32601,32400,32061,32113
0100000US,,United States,310M400US28060,28060,"United States - Kalispell, MT Micro Area","Kalispell, MT Micro Area",90928,90927,90867,91263,91595,92936,94577,95852,97785,100092,102106
0100000US,,United States,310M400US28180,28180,"United States - Kapaa, HI Micro Area","Kapaa, HI Micro Area",67091,67095,67213,67898,68691,69660,70324,71074,71575,71780,72133
0100000US,,United States,310M400US28260,28260,"United States - Kearney, NE Micro Area","Kearney, NE Micro Area",52591,52588,52651,53366,54147,54487,54792,55171,55773,56015,56159
0100000US,,United States,310M400US28300,28300,"United States - Keene, NH Micro Area","Keene, NH Micro Area",77117,77122,77057,76927,76902,76714,76424,76261,75950,76185,76493
0100000US,,United States,310M400US28340,28340,"United States - Kendallville, IN Micro Area","Kendallville, IN Micro Area",47536,47540,47455,47298,47197,47253,47380,47531,47426,47384,47532
0100000US,,United States,310M400US28380,28380,"United States - Kennett, MO Micro Area","Kennett, MO Micro Area",31953,31953,31945,32002,31837,31717,31296,30818,30518,30086,29423
0100000US,,United States,310M400US28500,28500,"United States - Kerrville, TX Micro Area","Kerrville, TX Micro Area",49625,49625,49622,49617,49701,49775,50334,50854,51384,51850,52405
0100000US,,United States,310M400US28540,28540,"United States - Ketchikan, AK Micro Area","Ketchikan, AK Micro Area",13477,13519,13566,13665,13723,13716,13801,13706,13714,13882,13918
0100000US,,United States,310M400US28580,28580,"United States - Key West, FL Micro Area","Key West, FL Micro Area",73090,73090,73220,73963,74568,75834,76284,76696,76982,76636,75027
0100000US,,United States,310M400US28620,28620,"United States - Kill Devil Hills, NC Micro Area","Kill Devil Hills, NC Micro Area",38327,38327,38397,38492,38505,38914,39014,39569,39790,40298,40632
0100000US,,United States,310M400US28780,28780,"United States - Kingsville, TX Micro Area","Kingsville, TX Micro Area",32477,32474,32451,32471,32552,32469,32347,31927,31881,31574,31571
0100000US,,United States,310M400US28820,28820,"United States - Kinston, NC Micro Area","Kinston, NC Micro Area",59495,59511,59492,59409,59115,58737,58261,57994,57263,56641,55976
0100000US,,United States,310M400US28860,28860,"United States - Kirksville, MO Micro Area","Kirksville, MO Micro Area",30038,30035,30064,30041,30058,30072,29909,29809,29656,29820,29938
0100000US,,United States,310M400US28900,28900,"United States - Klamath Falls, OR Micro Area","Klamath Falls, OR Micro Area",66380,66380,66318,66294,65900,65682,65277,65661,66168,66789,67653
0100000US,,United States,310M400US29060,29060,"United States - Laconia, NH Micro Area","Laconia, NH Micro Area",60088,60073,60098,60327,60434,60236,60285,60347,60700,60845,61022
0100000US,,United States,310M400US29260,29260,"United States - La Grande, OR Micro Area","La Grande, OR Micro Area",25748,25744,25732,25902,25798,25523,25633,25698,26064,26286,26461
0100000US,,United States,310M400US29300,29300,"United States - LaGrange, GA Micro Area","LaGrange, GA Micro Area",67044,67039,67052,67619,68278,68803,69282,69593,69924,70038,70034
0100000US,,United States,310M400US29380,29380,"United States - Lake City, FL Micro Area","Lake City, FL Micro Area",67531,67526,67553,67309,67879,67415,67784,68197,69217,69825,70503
0100000US,,United States,310M400US29500,29500,"United States - Lamesa, TX Micro Area","Lamesa, TX Micro Area",13833,13833,13827,13746,13613,13219,13448,12990,12998,12766,12619
0100000US,,United States,310M400US29660,29660,"United States - Laramie, WY Micro Area","Laramie, WY Micro Area",36299,36299,36465,36843,37360,37559,37622,37956,37903,38430,38601
0100000US,,United States,310M400US29780,29780,"United States - Las Vegas, NM Micro Area","Las Vegas, NM Micro Area",29393,29379,29398,29354,29098,28829,28505,28233,28058,27782,27591
0100000US,,United States,310M400US29860,29860,"United States - Laurel, MS Micro Area","Laurel, MS Micro Area",84823,84834,84814,84777,84981,85452,84936,85178,85043,84868,84889
0100000US,,United States,310M400US29900,29900,"United States - Laurinburg, NC Micro Area","Laurinburg, NC Micro Area",36157,36160,36063,36272,36090,35915,35665,35330,35331,35172,34810
0100000US,,United States,310M400US29980,29980,"United States - Lawrenceburg, TN Micro Area","Lawrenceburg, TN Micro Area",41869,41851,41964,42067,42074,41925,42211,42450,42963,43327,43734
0100000US,,United States,310M400US30060,30060,"United States - Lebanon, MO Micro Area","Lebanon, MO Micro Area",35571,35571,35676,35638,35453,35626,35504,35442,35422,35455,35713
0100000US,,United States,310M400US30220,30220,"United States - Levelland, TX Micro Area","Levelland, TX Micro Area",22935,22927,22852,22929,23075,23414,23469,23317,23048,22995,22980
0100000US,,United States,310M400US30260,30260,"United States - Lewisburg, PA Micro Area","Lewisburg, PA Micro Area",44947,44963,45000,45100,45159,44729,44965,45551,45514,44756,44785
0100000US,,United States,310M400US30280,30280,"United States - Lewisburg, TN Micro Area","Lewisburg, TN Micro Area",30617,30608,30683,30842,30917,31076,31242,31543,31944,32934,33683
0100000US,,United States,310M400US30380,30380,"United States - Lewistown, PA Micro Area","Lewistown, PA Micro Area",46682,46679,46639,46743,46752,46629,46490,46433,46331,46334,46222
