,Unnamed: 0_x,address,city,country_left,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,event_time,id_y,street,zip,metro_area,country_right,city_name
275922,42,7774 Sashabaw Road,Clarkston,US,2019-08-14 22:00:00+00:00,The Smashing Pumpkins & Noel Gallagher's High Flying Birds,Rock,1,42.75098483,-83.38022990000002,,1.0,2019-03-08 15:00:00+00:00,48348,350.0,39.5,0.0,MI,Alternative Rock,https://www.ticketmaster.com/the-smashing-pumpkins-noel-gallaghers-high-clarkston-michigan-08-14-2019/event/0800565B006083B4,DTE Energy Music Theatre,321.0,DTE Energy Music Theatre,Clarkston,"15,274",0.251246,The Smashing Pumpkins,Noel Gallagher's High Flying Birds,2019-08-14 19:00:00-04:00,15500,7774 Sashabaw Rd,48348,Detroit,US,Clarkston
334977,73,116 5th Avenue North,Nashville,US,2019-08-17 01:00:00+00:00,Melissa Etheridge - The Medicine Show,Rock,1,36.161101,-86.77886,8,1.0,2019-05-03 15:00:00+00:00,37219,78.5,53.0,0.0,TN,Pop,https://www.ticketmaster.com/melissa-etheridge-the-medicine-show-nashville-tennessee-08-16-2019/event/1B005696CC097213,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.037792,Bryan Ferry,,2019-08-17 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
337943,135,116 5th Avenue North,Nashville,US,2019-10-22 01:00:00+00:00,Sleater-Kinney,Rock,1,36.161101,-86.77886,,1.0,2019-06-14 15:00:00+00:00,37219,52.0,32.0,0.0,TN,Alternative Rock,https://www.ticketmaster.com/sleaterkinney-nashville-tennessee-10-21-2019/event/1B0056BCD0CC7D61,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.023056,Jason Isbell and the 400 Unit,Jason Isbell,2019-10-22 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
321058,125,400 North Shore Drive,Pittsburgh,US,2019-08-13 22:30:00+00:00,The Raconteurs,Rock,1,40.445954,-80.0111627,,1.0,2019-04-12 14:00:00+00:00,15212,,,1.0,PA,Alternative Rock,https://www.ticketmaster.com/the-raconteurs-pittsburgh-pennsylvania-08-13-2019/event/16005683CE455435,Stage AE,525.0,Stage AE,Pittsburgh,"2,400 indoors; 5,500 outdoors",0.100391,The Raconteurs,Ex Hex,2019-08-13 18:30:00-04:00,1152511,400 North Shore Drive,15212,Pittsburgh,US,Pittsburgh
339926,86,116 5th Avenue North,Nashville,US,2019-09-15 01:00:00+00:00,Drew Holcomb and the Neighbors,Rock,1,36.161101,-86.77886,,1.0,2019-04-19 15:00:00+00:00,37219,49.5,29.5,0.0,TN,Pop,https://www.ticketmaster.com/drew-holcomb-and-the-neighbors-nashville-tennessee-09-14-2019/event/1B00568B9A1E30D4,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.038748000000000005,Tash Sultana,The Teskey Brothers,2019-09-15 19:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
420020,144,1303 NE 45th Street,Seattle,US,2019-10-20 04:00:00+00:00,Big Boi,Hip-Hop/Rap,1,47.66126297,-122.31405191,,1.0,2019-06-14 17:00:00+00:00,98105,35.0,35.0,0.0,WA,French Rap,https://www.ticketmaster.com/big-boi-seattle-washington-10-19-2019/event/0F0056CB93D9209A,Neptune Theatre,647.0,Neptune Theatre,Seattle,800,0.0043159999999999995,Daniel Norgren,,2019-10-04 20:00:00-07:00,1276526,1303 NE 45th Street,98101,Seattle,US,Seattle
230092,40,333 East Trade Street,Charlotte,US,2019-08-24 23:30:00+00:00,Alan Jackson: Honky Tonk Highway Tour,Country,0,35.22522199999999,-80.83992099999998,,3.0,2017-11-17 15:00:00+00:00,28202,599.0,39.99,0.0,NC,Country,https://www.ticketmaster.com/alan-jackson-honky-tonk-highway-tour-charlotte-north-carolina-08-24-2019/event/0E0053681588A4AA,Spectrum Center,459.0,Spectrum Center,Charlotte,"18,249 ",0.083231,Alan Jackson,,2019-08-24 19:30:00-04:00,3382549,333 East Trade Street,28202,Charlotte,US,Charlotte
229173,10,333 East Trade Street,Charlotte,US,2019-09-25 23:30:00+00:00,Guns N' Roses: Not In This Lifetime Tour,Rock,1,35.22522199999999,-80.83992099999998,,3.0,2019-06-21 14:00:00+00:00,28202,315.0,39.5,0.0,NC,Pop,https://www.ticketmaster.com/guns-n-roses-not-in-this-charlotte-north-carolina-09-25-2019/event/2D0056CED99A5FCA,Spectrum Center,459.0,Spectrum Center,Charlotte,"18,249 ",0.390898,Guns N' Roses,,2019-09-25 19:30:00-04:00,3382549,333 East Trade Street,28202,Charlotte,US,Charlotte
339477,82,116 5th Avenue North,Nashville,US,2019-10-12 01:00:00+00:00,Home Free,Country,1,36.161101,-86.77886,,1.0,2019-05-17 15:00:00+00:00,37219,49.5,39.5,0.0,TN,Country,https://www.ticketmaster.com/home-free-nashville-tennessee-10-11-2019/event/1B0056A82B13A728,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.005273,Home Free,,2019-10-12 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
341521,23,116 5th Avenue North,Nashville,US,2019-12-10 01:00:00+00:00,Andrew Peterson,Religious,0,36.161101,-86.77886,,1.0,2019-07-19 15:00:00+00:00,37219,52.5,52.5,0.0,TN,Gospel,https://www.ticketmaster.com/andrew-peterson-nashville-tennessee-12-09-2019/event/1B0056D887E23538,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.005273,Home Free,,2019-10-12 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
279059,1,7774 Sashabaw Road,Clarkston,US,2019-09-01 23:00:00+00:00,Meek Mill & Future - The Legendary Nights Tour 2019,Hip-Hop/Rap,1,42.75098483,-83.38022990000002,,1.0,2019-06-21 14:00:00+00:00,48348,125.0,37.5,0.0,MI,French Rap,https://www.ticketmaster.com/meek-mill-future-the-legendary-nights-clarkston-michigan-09-01-2019/event/080056C6FE526E13,DTE Energy Music Theatre,321.0,DTE Energy Music Theatre,Clarkston,"15,274",0.22569,Meek Mill,,2019-09-01 19:00:00-04:00,15500,7774 Sashabaw Rd,48348,Detroit,US,Clarkston
278915,199,7774 Sashabaw Road,Clarkston,US,2019-09-01 23:00:00+00:00,Meek Mill & Future - The Legendary Nights Tour 2019,Hip-Hop/Rap,1,42.75098483,-83.38022990000002,,1.0,2019-06-21 14:00:00+00:00,48348,125.0,37.5,0.0,MI,French Rap,https://www.ticketmaster.com/meek-mill-future-the-legendary-nights-clarkston-michigan-09-01-2019/event/080056C6FE526E13,DTE Energy Music Theatre,321.0,DTE Energy Music Theatre,Clarkston,"15,274",0.22569,Meek Mill,,2019-09-01 19:00:00-04:00,15500,7774 Sashabaw Rd,48348,Detroit,US,Clarkston
74033,171,100 SW 3rd Ave,Ft Lauderdale,US,2019-08-31 00:00:00+00:00,One Nation Under a Groove,Rock,1,26.121094,-80.146162,,1.0,2019-05-17 14:00:00+00:00,33312,57.6,57.6,0.0,FL,Pop,https://www.ticketmaster.com/one-nation-under-a-groove-ft-lauderdale-florida-08-30-2019/event/0D0056A9CCF5CDC0,Revolution Live,166.0,Revolution Live,Fort Lauderdale,"1,300",0.029878,Parliament-Funkadelic,Fishbone,2019-08-31 17:00:00-04:00,408111,100 SW 3rd Ave,33312,Fort Lauderdale,US,Fort Lauderdale
228489,2,333 East Trade Street,Charlotte,US,2019-08-13 23:30:00+00:00,Khalid Free Spirit World Tour,R&B,1,35.22522199999999,-80.83992099999998,,3.0,2019-04-05 16:00:00+00:00,28202,89.95,49.95,0.0,NC,R&B,https://www.ticketmaster.com/khalid-free-spirit-world-tour-charlotte-north-carolina-08-13-2019/event/2D00567C2E0AB2C0,Spectrum Center,459.0,Spectrum Center,Charlotte,"18,249 ",0.259522,Khalid,Clairo,2019-08-13 19:30:00-04:00,3382549,333 East Trade Street,28202,Charlotte,US,Charlotte
69997,54,400 W Church St.,Orlando,US,2019-08-16 23:30:00+00:00,Khalid Free Spirit World Tour,R&B,1,28.539293,-81.383957,,1.0,2019-04-05 16:00:00+00:00,32801,89.95,36.95,0.0,FL,R&B,https://www.ticketmaster.com/khalid-free-spirit-world-tour-orlando-florida-08-16-2019/event/2200566490C0929B,Amway Center,142.0,Amway Center,Orlando,"16,486",0.259153,Khalid,Clairo,2019-08-16 19:30:00-04:00,2035394,400 W Church St,32801,Orlando,US,Orlando
234399,1,1400 Edwards Mill Road,Raleigh,US,2019-11-03 22:00:00+00:00,Slayer,Metal,1,35.803242,-78.722936,,2.0,2019-07-12 14:00:00+00:00,27607,85.5,21.0,0.0,NC,Nu-Metal,https://www.ticketmaster.com/slayer-raleigh-north-carolina-11-03-2019/event/2D0056E2A15AAC67,PNC Arena,468.0,PNC Arena,Raleigh,"19,350",0.474684,Ariana Grande,Social House,2019-11-22 19:30:00-05:00,1770713,1400 Edwards Mill Road,27607,Raleigh,US,Raleigh
276812,66,7774 Sashabaw Road,Clarkston,US,2019-08-22 23:00:00+00:00,Florida Georgia Line: Can't Say I Ain't Country Tour,Country,1,42.75098483,-83.38022990000002,6,1.0,2019-03-01 15:00:00+00:00,48348,159.5,66.0,0.0,MI,Country,https://www.ticketmaster.com/florida-georgia-line-cant-say-i-clarkston-michigan-08-22-2019/event/08005659E6946C81,DTE Energy Music Theatre,321.0,DTE Energy Music Theatre,Clarkston,"15,274",0.175406,Florida Georgia Line,Dan + Shay,2019-08-22 19:00:00-04:00,15500,7774 Sashabaw Rd,48348,Detroit,US,Clarkston
278362,194,7774 Sashabaw Road,Clarkston,US,2019-08-17 23:00:00+00:00,"Nelly, TLC, and Flo Rida",Hip-Hop/Rap,1,42.75098483,-83.38022990000002,8,1.0,2019-03-15 14:00:00+00:00,48348,300.0,29.5,0.0,MI,French Rap,https://www.ticketmaster.com/nelly-tlc-and-flo-rida-clarkston-michigan-08-17-2019/event/0800566705BC8DDF,DTE Energy Music Theatre,321.0,DTE Energy Music Theatre,Clarkston,"15,274",0.480279,Nelly,TLC,2019-08-17 19:00:00-04:00,15500,7774 Sashabaw Rd,48348,Detroit,US,Clarkston
297505,71,710 Hennepin Avenue,Minneapolis,US,2019-10-20 01:00:00+00:00,John Hiatt,Rock,1,44.977988,-93.275533,,1.0,2019-05-10 15:00:00+00:00,55403,78.5,48.5,0.0,MN,Pop,https://www.ticketmaster.com/john-hiatt-minneapolis-minnesota-10-19-2019/event/060056A29979595A,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.030548000000000002,Nick Cave,,2019-10-01 20:00:00-05:00,1264,710 Hennepin Avenue,55403,Twin Cities,US,Minneapolis
297506,71,710 Hennepin Avenue,Minneapolis,US,2019-10-20 01:00:00+00:00,John Hiatt,Rock,1,44.977988,-93.275533,,1.0,2019-05-10 15:00:00+00:00,55403,78.5,48.5,0.0,MN,Pop,https://www.ticketmaster.com/john-hiatt-minneapolis-minnesota-10-19-2019/event/060056A29979595A,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.030548000000000002,Nick Cave,,2019-10-01 20:00:00-05:00,1264,710 Hennepin Avenue,55403,Twin Cities,US,Minneapolis
217676,81,51 South Pearl Street,Albany,US,2019-09-20 22:30:00+00:00,Shinedown - ATTENTION ATTENTION World Tour,Rock,1,42.64834000000001,-73.753957,8,1.0,2019-05-17 14:00:00+00:00,12207,71.0,45.5,0.0,NY,Pop,https://www.ticketmaster.com/shinedown-attention-attention-world-tour-albany-new-york-09-20-2019/event/000056A86C0E154E,Times Union Center,444.0,Times Union Center,Albany,"15,357 ",0.17466199999999998,Shinedown,Papa Roach,2019-09-20 18:30:00-04:00,496,51 South Pearl Street,12207,Springfield,US,Albany
187887,2,3799 Las Vegas Blvd South,Las Vegas,US,2019-09-29 01:00:00+00:00,Eagles,Rock,1,36.1023376,-115.1694962,,1.0,2019-04-12 17:00:00+00:00,89109,,,1.0,NV,Pop,https://www.ticketmaster.com/eagles-las-vegas-nevada-09-28-2019/event/2E005676BE1A1E1A,MGM Grand Garden Arena,380.0,MGM Grand Garden Arena,Las Vegas,"16,800",0.001017,Jabbawockeez,,2019-09-01 19:00:00-07:00,3100139,3799 Las Vegas Blvd South,89109,Las Vegas,US,Las Vegas
8349,0,One Verizon Arena Way,North Little Rock,US,2019-09-05 23:30:00+00:00,KISS: End of the Road World Tour,Rock,1,34.754940999999995,-92.264314,,1.0,2018-12-03 16:00:00+00:00,72114,1000.0,24.5,0.0,AR,Pop,https://www.ticketmaster.com/kiss-end-of-the-road-world-north-little-rock-arkansas-09-05-2019/event/1B00557095662CF6,Verizon Arena,30.0,Verizon Arena,North Little Rock,"18,000",0.193198,Kiss,,2019-09-05 19:30:00-05:00,498001,1 Verizon Arena Way,72114,Little Rock,US,North Little Rock
187881,1,3799 Las Vegas Blvd South,Las Vegas,US,2019-09-28 01:00:00+00:00,Eagles,Rock,1,36.1023376,-115.1694962,,1.0,2019-04-12 17:00:00+00:00,89109,,,1.0,NV,Pop,https://www.ticketmaster.com/eagles-las-vegas-nevada-09-27-2019/event/2E005676BE151E18,MGM Grand Garden Arena,380.0,MGM Grand Garden Arena,Las Vegas,"16,800",0.001017,Jabbawockeez,,2019-09-01 19:00:00-07:00,3100139,3799 Las Vegas Blvd South,89109,Las Vegas,US,Las Vegas
339285,70,116 5th Avenue North,Nashville,US,2019-08-12 00:30:00+00:00,Herbie Hancock,Jazz,1,36.161101,-86.77886,,1.0,2019-06-07 15:00:00+00:00,37219,129.5,34.5,0.0,TN,Jazz,https://www.ticketmaster.com/herbie-hancock-nashville-tennessee-08-11-2019/event/1B0056BFC3BD6286,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.100277,The Raconteurs,,2019-08-30 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
340390,93,116 5th Avenue North,Nashville,US,2019-10-21 01:00:00+00:00,Jason Isbell and the 400 Unit Ryman Residency,Rock,0,36.161101,-86.77886,,1.0,2019-06-21 15:00:00+00:00,37219,125.0,49.75,0.0,TN,Pop,https://www.ticketmaster.com/jason-isbell-and-the-400-unit-nashville-tennessee-10-20-2019/event/1B0056C7B07462BE,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.021657,Sleater-Kinney,,2019-10-21 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
319313,48,400 North Shore Drive,Pittsburgh,US,2019-09-12 22:30:00+00:00,NF - The Search Tour,Hip-Hop/Rap,1,40.445954,-80.0111627,6,1.0,2019-06-07 14:00:00+00:00,15212,42.0,42.0,0.0,PA,French Rap,https://www.ticketmaster.com/nf-the-search-tour-pittsburgh-pennsylvania-09-12-2019/event/160056BDE55C6B97,Stage AE,525.0,Stage AE,Pittsburgh,"2,400 indoors; 5,500 outdoors",0.068209,NF,,2019-09-12 18:30:00-04:00,1152511,400 North Shore Drive,15212,Pittsburgh,US,Pittsburgh
76767,164,400 W Church St.,Orlando,US,2019-09-22 23:30:00+00:00,Disturbed: Evolution Tour,Metal,1,28.539293,-81.383957,,1.0,2019-03-29 14:00:00+00:00,32801,846.5,20.0,0.0,FL,Nu-Metal,https://www.ticketmaster.com/disturbed-evolution-tour-orlando-florida-09-22-2019/event/2200566ED7D0C477,Amway Center,142.0,Amway Center,Orlando,"16,486",0.18750799999999998,Disturbed,In This Moment,2019-09-22 19:30:00-04:00,2035394,400 W Church St,32801,Orlando,US,Orlando
359604,179,4500 Patriot Circle,Fairfax,US,2019-11-24 01:30:00+00:00,Los Temerarios,Latin,0,38.8330513,-77.30985030000002,,1.0,2019-04-12 14:00:00+00:00,22030,,,1.0,VA,Latin,https://www.ticketmaster.com/los-temerarios-fairfax-virginia-11-23-2019/event/15005683BC9D3C95,EagleBank Arena,621.0,EagleBank Arena,Fairfax,"10,002",0.074883,Bad Bunny,,2019-11-01 20:00:00-04:00,812,4500 Patriot Circle,22030,Washington,US,Fairfax
422118,35,1111 Vel R. Phillips Ave,Milwaukee,US,2019-10-31 00:00:00+00:00,Chance The Rapper: The Big Day - Plus Special Guests,Hip-Hop/Rap,1,43.04228,-87.916896,8,1.0,2019-08-02 15:00:00+00:00,53203,125.5,55.5,0.0,WI,French Rap,https://www.ticketmaster.com/chance-the-rapper-the-big-day-milwaukee-wisconsin-10-30-2019/event/070056F6BDB93783,Fiserv Forum,659.0,Fiserv Forum,Milwaukee,"17,500",0.104524,Toro y Moi,Channel Tres,2019-10-31 20:00:00-05:00,8504,"1040 Vel R. Phillips Ave,",53203,Milwaukee,US,Milwaukee
130000,29,2805 Monsarrat Avenue,Honolulu,US,2019-09-28 04:00:00+00:00,The Republik Music Festival - Friday,Reggae,0,21.26584,-157.819741,,1.0,2019-07-12 20:00:00+00:00,96815,65.0,39.5,0.0,HI,Reggae,https://www.ticketmaster.com/the-republik-music-festival-friday-honolulu-hawaii-09-27-2019/event/0A0056EAF722417F,Waikiki Shell,185.0,Waikiki Shell,Honolulu,"8,400",0.021952,Steel Pulse,Trevor Hall,2019-09-28 18:00:00-10:00,1361,2805 Monsarrat Avenue,96815,Honolulu,US,Honolulu
339187,64,116 5th Avenue North,Nashville,US,2019-08-23 00:30:00+00:00,Common,Hip-Hop/Rap,1,36.161101,-86.77886,,1.0,2019-06-14 15:00:00+00:00,37219,79.75,34.25,0.0,TN,French Rap,https://www.ticketmaster.com/common-nashville-tennessee-08-22-2019/event/1B0056C208AB61B4,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.100277,The Raconteurs,,2019-08-30 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
8557,3,One Verizon Arena Way,North Little Rock,US,2019-09-26 23:30:00+00:00,Daryl Hall & John Oates,Rock,1,34.754940999999995,-92.264314,,1.0,2019-04-26 15:00:00+00:00,72114,229.5,35.0,0.0,AR,Pop,https://www.ticketmaster.com/daryl-hall-john-oates-north-little-rock-arkansas-09-26-2019/event/1B005690BBEC56BD,Verizon Arena,30.0,Verizon Arena,North Little Rock,"18,000",0.128118,Daryl Hall & John Oates,Daryl Hall,2019-09-26 19:30:00-05:00,498001,1 Verizon Arena Way,72114,Little Rock,US,North Little Rock
333723,49,116 5th Avenue North,Nashville,US,2019-08-30 01:00:00+00:00,The Raconteurs,Rock,1,36.161101,-86.77886,,1.0,2019-04-12 15:00:00+00:00,37219,,,1.0,TN,Alternative Rock,https://www.ticketmaster.com/the-raconteurs-nashville-tennessee-08-29-2019/event/1B00568396EE3A01,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.100277,The Raconteurs,,2019-08-30 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
245170,111,500 Jefferson Ave,Toledo,US,2019-10-15 23:30:00+00:00,GHOST - The Ultimate Tour Named Death,Metal,1,41.651038,-83.537571,8,1.0,2019-05-24 14:00:00+00:00,43604,67.5,37.5,0.0,OH,Nu-Metal,https://www.ticketmaster.com/ghost-the-ultimate-tour-named-death-toledo-ohio-10-15-2019/event/080056AD920A1957,Huntington Center,503.0,Huntington Center,Toledo,"7,286",0.01599,Nothing More,,2019-10-15 19:30:00-04:00,981286,500 Jefferson Ave.,43604,Toledo,US,Toledo
340868,12,116 5th Avenue North,Nashville,US,2019-09-07 01:00:00+00:00,Mandolin Orange,Folk,1,36.161101,-86.77886,,1.0,2019-04-19 15:00:00+00:00,37219,35.0,30.0,0.0,TN,Indie Folk,https://www.ticketmaster.com/mandolin-orange-nashville-tennessee-09-06-2019/event/1B00568BF8019556,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.0112,Mandolin Orange,,2019-09-07 20:00:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
162505,16,4100 W. Comanche,Dodge City,US,2019-09-29 00:30:00+00:00,The Doobie Brothers,Rock,1,37.76666084,-100.06199599,,1.0,2019-06-14 15:00:00+00:00,67801,300.0,44.0,0.0,KS,Pop,https://www.ticketmaster.com/the-doobie-brothers-dodge-city-kansas-09-28-2019/event/060056C5BC108B78,United Wireless Arena,230.0,United Wireless Arena,Dodge City,"5,500 max.",0.094127,Doobie Brothers,,2019-09-28 19:30:00-05:00,1198686,4100 W Comanche,67801,Dodge City,US,Dodge City
335335,83,116 5th Avenue North,Nashville,US,2019-09-16 00:30:00+00:00,Tash Sultana,Rock,1,36.161101,-86.77886,,1.0,2019-06-07 15:00:00+00:00,37219,49.5,35.0,0.0,TN,Alternative Rock,https://www.ticketmaster.com/tash-sultana-nashville-tennessee-09-15-2019/event/1B0056B8D23D9B4C,Ryman Auditorium,553.0,Ryman Auditorium,Nashville,"2,362",0.029468,Dwight Yoakam,,2019-09-09 19:30:00-05:00,795,116 5th Avenue North,37219,Nashville,US,Nashville
23776,197,7000 Coliseum Way,Oakland,US,2019-09-11 02:30:00+00:00,Iron Maiden - Legacy Of The Beast Tour 2019,Metal,1,37.7515541,-122.2015715,4,1.0,2018-11-16 18:00:00+00:00,94621,125.0,49.5,0.0,CA,Nu-Metal,https://www.ticketmaster.com/iron-maiden-legacy-of-the-beast-oakland-california-09-10-2019/event/1C005566E8CA83AA,Oracle Arena,97.0,Oracle Arena,Oakland,"20,000",0.05703300000000001,The Original Misfits,Rancid,2019-09-11 17:30:00-07:00,615,7000 Coliseum Way,94621,SF Bay Area,US,Oakland
156116,114,500 S. Capitol Ave.,Indianapolis,US,2019-11-09 15:00:00+00:00,Indiana State School Music Association (ISSMA),Other,0,39.76007,-86.163821,,1.0,2019-07-16 14:00:00+00:00,46225,22.0,22.0,0.0,IN,Other,https://www.ticketmaster.com/indiana-state-school-music-association-issma-indianapolis-indiana-11-09-2019/event/050056EB054E9554,Lucas Oil Stadium,223.0,Lucas Oil Stadium,Indianapolis,"70,000",1e-06,Bands Of America,,2019-11-15 06:30:00-05:00,14734,500 S Capitol Ave,46225,Indianapolis,US,Indianapolis
75461,132,1 Panther Parkway,Sunrise,US,2019-09-01 22:30:00+00:00,Chris Brown - Indigoat Tour 2019,R&B,1,26.155362,-80.33023,,1.0,2019-06-14 16:00:00+00:00,33323,199.25,39.25,0.0,FL,R&B,https://www.ticketmaster.com/chris-brown-indigoat-tour-2019-sunrise-florida-09-01-2019/event/0D0056C68FBDA020,BB&T Center,165.0,BB&T Center,Sunrise,"21,371",0.666628,Chris Brown,Ty Dolla $ign,2019-09-01 18:30:00-04:00,2008454,1 Panther Parkway,33323,Fort Lauderdale,US,Sunrise
165745,164,151 S. Santa Fe,Salina,US,2019-11-25 00:00:00+00:00,Salina Symphony and Ballet Salina Present the Nutcracker,Classical,0,38.838536,-97.608739,,1.0,2019-09-10 17:00:00+00:00,67401,39.0,29.0,0.0,KS,Classical/Vocal,https://www.ticketmaster.com/salina-symphony-and-ballet-salina-present-salina-kansas-11-24-2019/event/060056F8C3C84D3A,Stifel Theatre,368.0,Stifel Theatre,St. Louis,"3,100",0.0,Salina Symphony,,2019-11-10 19:00:00-06:00,30168,151 S Santa Fe,67401,Wichita,US,Salina
79378,60,16 2nd Street North,St Petersburg,US,2019-09-29 23:00:00+00:00,Bone Thugs-N-Harmony,Hip-Hop/Rap,1,27.771666,-82.63603499999998,,1.0,2019-07-12 14:00:00+00:00,33701,26.5,26.5,0.0,FL,French Rap,https://www.ticketmaster.com/bone-thugsnharmony-st-petersburg-florida-09-29-2019/event/0D0056E1A727A25B,Jannus Live,153.0,Jannus Live,St. Petersburg,"2,000",0.084089,Bone Thugs-n-Harmony,,2019-09-29 19:00:00-04:00,943,16 2nd Street North,33701,St Petersburg,US,St Petersburg
421878,21,1111 Vel R. Phillips Ave,Milwaukee,US,2019-10-05 00:00:00+00:00,The Black Keys - Let's Rock Tour,Rock,1,43.04228,-87.916896,,1.0,2019-03-22 15:00:00+00:00,53203,495.5,35.5,0.0,WI,Alternative Rock,https://www.ticketmaster.com/the-black-keys-lets-rock-tour-milwaukee-wisconsin-10-04-2019/event/07005665E8F466F5,Fiserv Forum,659.0,Fiserv Forum,Milwaukee,"17,500",0.381436,Elton John,,2019-10-19 20:00:00-05:00,3985714,901 Vel R. Phillips Ave,53203,Milwaukee,US,Milwaukee
421876,20,1111 Vel R. Phillips Ave,Milwaukee,US,2019-10-13 00:00:00+00:00,Heart: Love Alive Tour,Rock,1,43.04228,-87.916896,,1.0,2019-06-21 15:00:00+00:00,53203,346.0,25.5,0.0,WI,Pop,https://www.ticketmaster.com/heart-love-alive-tour-milwaukee-wisconsin-10-12-2019/event/070056B6C2FD4256,Fiserv Forum,659.0,Fiserv Forum,Milwaukee,"17,500",0.000529,Bianca Del Rio,,2019-10-13 20:00:00-05:00,8504,"1040 Vel R. Phillips Ave,",53203,Milwaukee,US,Milwaukee
12269,76,3900 W Manchester Blvd.,Inglewood,US,2019-09-22 03:00:00+00:00,MANÁ: Rayando El Sol Tour 2019,Latin,1,33.9583,-118.341868,,1.0,2019-03-01 19:00:00+00:00,90305,404.5,39.5,0.0,CA,Latin,https://www.ticketmaster.com/mana-rayando-el-sol-tour-2019-inglewood-california-09-21-2019/event/09005653EDD03B3A,The Forum,44.0,The Forum,Inglewood,"17,500 ",0.06997,Maná,,2019-09-22 20:00:00-07:00,16272,3900 W. Manchester Blvd.,90305,Los Angeles,US,Inglewood
