,is_ga,popularity_sg,short_title,listing_count,average_price,median_price,lowest_price,venue_name,venue_popularity,venue_address,venue_city,venue_state,venue_zip,venue_id,headliner
10918,1.0,0.0,Black Mountain (18+),1.0,69.0,69.0,69.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Black Mountain
10919,0.0,0.502,Brian Wilson with The Zombies,41.0,161.0,164.0,96.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Brian Wilson
10920,0.0,0.0,Chris Pureka with The Harmaleighs (18+),,,,,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Chris Pureka
10921,1.0,0.0,Disentomb (21+),,,,,Club Garibaldi,0,2501 S Superior St,Milwaukee,WI,53207,11484,Disentomb
10922,0.0,0.0,Lukas Nelson & Promise of the Real,12.0,142.0,104.0,62.0,Milwaukee Turner Hall Ballroom,0,1034 North 4th Street,Milwaukee,WI,53203,76028,Lukas Nelson & Promise of the Real
10923,0.0,0.384,The Band Camino,15.0,92.0,91.0,37.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,The Band Camino
10924,0.0,0.0,Blackberry Smoke with The Record Company,51.0,105.0,95.0,64.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Blackberry Smoke
10925,1.0,0.0,Melvins with Redd Kross,3.0,88.0,84.0,81.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Melvins
10926,0.0,0.448,Wilder Woods,14.0,114.0,83.0,64.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Wilder Woods
10927,1.0,0.0,Luke Bryan,31.0,177.0,148.0,131.0,Statz Bros. Farm,0,5875 County Road VV,Sun Prairie,WI,53590,476006,Luke Bryan
10928,0.0,0.546,All-4-One (21+),20.0,87.0,61.0,52.0,Potawatomi Casino-Northern Lights Theatre,0,1721 West Canal Street,Milwaukee,WI,53233,978,All-4-One
10929,0.0,0.514,Andrew Bird,34.0,93.0,78.0,66.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Andrew Bird
10930,0.0,0.0,Judah & The Lion with Flora Cash,71.0,116.0,116.0,54.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Judah & The Lion
10931,0.0,0.0,William Clark Green,,,,,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,William Clark Green
10932,1.0,0.492,Ward Davis (21+),12.0,57.0,53.0,47.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Ward Davis
10933,1.0,0.498,Dark Star Orchestra,8.0,76.0,76.0,69.0,Pabst Theater,0,144 E Wells St,Milwaukee,WI,53202,550,Dark Star Orchestra
10934,0.0,0.0,The Growlers,8.0,173.0,167.0,63.0,Milwaukee Turner Hall Ballroom,0,1034 North 4th Street,Milwaukee,WI,53203,76028,The Growlers
10935,0.0,0.0,Jonathan Wilson,,,,,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Jonathan Wilson
10936,1.0,0.399,Savage Lovecast,,,,,Barrymore Theatre,0,2090 Atwood Ave.,Madison,WI,53704,1182,Savage Lovecast
10937,0.0,0.559,Frankie Valli with The Four Seasons,180.0,282.0,202.0,59.0,Resch Center,0,1901 South Oneida St.,Green Bay,WI,54304,1319,Frankie Valli
10938,0.0,0.0,Air Supply (21+),8.0,119.0,100.0,81.0,Mohican North Star Casino,0,W12180 County Road A,Bowler,WI,54416,49004,Air Supply
10939,0.0,0.0,Ben Harper,39.0,125.0,104.0,70.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Ben Harper
10940,1.0,0.495,The New Pornographers,30.0,123.0,85.0,65.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,The New Pornographers
10941,1.0,0.0,BoomBox,2.0,87.0,84.0,84.0,Miramar Theatre,0,2844 N Oakland Ave,Milwaukee,WI,53211,1547,BoomBox
10942,1.0,0.0,Defeater,,,,,X-Ray Arcade,0,5036 S Packard Ave,Cudahy,WI,53110,466549,Defeater
10943,0.0,0.433,REO Speedwagon (18+),9.0,208.0,224.0,170.0,Crystal Grand Music Theatre,0,430 W Munroe Ave,Wisconsin Dells,WI,53965,1831,REO Speedwagon
10944,1.0,0.468,Sigrid,20.0,91.0,65.0,40.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Sigrid
10945,1.0,0.0,Liliac,,,,,Burnett Hall,0,N8542 2nd Street,Burnett,WI,53922,479548,Liliac
10946,0.0,0.0,Will Reagan,1.0,61.0,61.0,61.0,Miramar Theatre,0,2844 N Oakland Ave,Milwaukee,WI,53211,1547,Will Reagan
10947,0.0,0.471,Delain with Amorphis,15.0,120.0,99.0,66.0,Turner Hall Ballroom,0,1032 North 4th Street,Milwaukee,WI,53203,3728,Amorphis
10948,0.0,0.457,Toto,73.0,188.0,151.0,78.0,Orpheum Theatre,0,216 State Street,Madison,WI,53703,1293,Toto
10949,0.0,0.0,Brent Cobb,8.0,49.0,37.0,36.0,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Brent Cobb
10950,1.0,0.51,Billy Cobham (21+),3.0,87.0,86.0,85.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Billy Cobham
10951,1.0,0.527,Knocked Loose with Rotting Out,8.0,65.0,58.0,53.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Rotting Out
10952,0.0,0.0,SHAED,,,,,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,SHAED
10953,0.0,0.557,Mac DeMarco,13.0,92.0,86.0,79.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Mac DeMarco
10954,0.0,0.567,Shinedown with Papa Roach and Asking Alexandria,17.0,128.0,119.0,96.0,La Crosse Center,0,300 Harborview Plaza,La Crosse,WI,54601,900,Papa Roach
10955,1.0,0.51,Badflower,,,,,Eagles Ballroom,0,2401 West Wisconsin Avenue,Milwaukee,WI,53233,542,Badflower
10956,0.0,0.0,Noah Gundersen,1.0,1139.0,1139.0,1139.0,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Noah Gundersen
10957,0.0,0.0,Sublime With Rome with The Expendables and Tropidelic,1.0,138.0,138.0,138.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,The Expendables
10958,1.0,0.525,Griffin House (21+),3.0,56.0,54.0,53.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Griffin House
10959,0.0,0.486,The Mavericks,15.0,313.0,94.0,88.0,Pabst Theater,0,144 E Wells St,Milwaukee,WI,53202,550,The Mavericks
10960,0.0,0.0,The Black Keys with Modest Mouse,330.0,241.0,195.0,55.0,Fiserv Forum,0,901 Vel R. Phillips Ave,Milwaukee,WI,53203,435592,Modest Mouse
10961,0.0,0.499,Stereolab,6.0,183.0,170.0,151.0,Turner Hall Ballroom,0,1032 North 4th Street,Milwaukee,WI,53203,3728,Stereolab
10962,0.0,0.452,Joe Nichols (18+),8.0,110.0,105.0,95.0,Crystal Grand Music Theatre,0,430 W Munroe Ave,Wisconsin Dells,WI,53965,1831,Joe Nichols
10963,1.0,0.465,Doug Stone (21+),3.0,60.0,60.0,60.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Doug Stone
10964,1.0,0.0,Mystery Skulls,4.0,69.0,67.0,67.0,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Mystery Skulls
10965,0.0,0.511,Steve Hackett,6.0,335.0,285.0,265.0,Pabst Theater,0,144 E Wells St,Milwaukee,WI,53202,550,Steve Hackett
10966,0.0,0.0,Wookiefoot with Jon Wayne And The Pain (21+),,,,,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Jon Wayne And The Pain
10967,0.0,0.537,Jon Pardi,12.0,104.0,89.0,79.0,Eagles Ballroom,0,2401 West Wisconsin Avenue,Milwaukee,WI,53233,542,Jon Pardi
10968,0.0,0.0,Boys of Summer All Things Henley,,,,,The Gobbler Theater,0,350 N Watertown St,Johnson Creek,WI,53038,306011,Boys of Summer All Things Henley
10969,1.0,0.383,Altered Five Blues Band (21+),3.0,41.0,40.0,40.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Altered Five Blues Band
10970,0.0,0.442,Amy Grant,6.0,117.0,120.0,96.0,Pabst Theater,0,144 E Wells St,Milwaukee,WI,53202,550,Amy Grant
10971,0.0,0.493,The Australian Pink Floyd Show,13.0,134.0,135.0,79.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,The Australian Pink Floyd Show
10972,1.0,0.531,Com Truise,12.0,98.0,74.0,48.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Com Truise
10973,0.0,0.0,Cash Cash (18+),1.0,104.0,104.0,104.0,Liquid,0,624 University Avenue,Madison,WI,53715,126589,Cash Cash
10974,0.0,0.0,Aesthetic Perfection,,,,,Walker's Pint,0,538 W National Ave,Milwaukee,WI,53204,39107,Aesthetic Perfection
10975,1.0,0.444,Bowling For Soup with Less Than Jake and Authority Zero,11.0,130.0,92.0,66.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Less Than Jake
10976,0.0,0.552,Ghost with Nothing More,92.0,243.0,159.0,49.0,Resch Center,0,1901 South Oneida St.,Green Bay,WI,54304,1319,Ghost
10977,0.0,0.0,Switchfoot,,,,,Pablo Center at the Confluence,0,124 Graham Avenue,Eau Claire,WI,54701,451284,Switchfoot
10978,0.0,0.447,GWAR with Toxic Holocaust and Sacred Reich,,,,,Eagles Ballroom,0,2401 West Wisconsin Avenue,Milwaukee,WI,53233,542,GWAR
10979,0.0,0.435,LUTHI,6.0,132.0,111.0,42.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,LUTHI
10980,0.0,0.369,Abba Mania,1.0,79.0,79.0,79.0,Pabst Theater,0,144 E Wells St,Milwaukee,WI,53202,550,Abba Mania
10981,0.0,0.501,Sabrina Claudio,6.0,88.0,81.0,80.0,Eagles Ballroom,0,2401 West Wisconsin Avenue,Milwaukee,WI,53233,542,Sabrina Claudio
10982,1.0,0.0,The Black Lillies,,,,,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,The Black Lillies
10983,0.0,0.0,Lizzo with Ari Lennox,22.0,331.0,291.0,239.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Lizzo
10984,0.0,0.0,Jared & The Mill,,,,,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Jared & The Mill
10985,0.0,0.0,Kansas,1.0,176.0,176.0,176.0,The Grand Theatre Wausau,0,401 Fourth Street,Wausau,WI,54402,349,Kansas
10986,0.0,0.553,Tony! Toni! Tone!,32.0,127.0,106.0,80.0,Potawatomi Casino-Northern Lights Theatre,0,1721 West Canal Street,Milwaukee,WI,53233,978,Tony! Toni! Tone!
10987,0.0,0.453,Natalie Grant,9.0,104.0,105.0,52.0,Crystal Grand Music Theatre,0,430 W Munroe Ave,Wisconsin Dells,WI,53965,1831,Natalie Grant
10988,0.0,0.0,Big Wreck,16.0,175.0,123.0,44.0,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Big Wreck
10989,0.0,0.426,Danny Gonzalez,2.0,1157.0,1139.0,1139.0,Milwaukee Theatre,0,500 West Kilbourn Avenue,Milwaukee,WI,53203,787,Danny Gonzalez
10990,0.0,0.545,PNB Rock,,,,,Eagles Ballroom,0,2401 West Wisconsin Avenue,Milwaukee,WI,53233,542,PNB Rock
10991,0.0,0.0,Zedd with Jax Jones,50.0,104.0,88.0,69.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Zedd
10992,0.0,0.471,Lucy Dacus with Liza Anne,8.0,378.0,111.0,62.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Liza Anne
10993,0.0,0.0,Sidewalk Prophets,1.0,33.0,33.0,33.0,Hope Church,0,4408 County Road B,Manitowoc,WI,54220,475215,Sidewalk Prophets
10994,0.0,0.0,Heart with Joan Jett,170.0,296.0,234.0,82.0,Fiserv Forum,0,901 Vel R. Phillips Ave,Milwaukee,WI,53203,435592,Joan Jett
10995,1.0,0.407,Hoodie Allen with Jake Miller,7.0,91.0,82.0,79.0,Eagles Ballroom,0,2401 West Wisconsin Avenue,Milwaukee,WI,53233,542,Hoodie Allen
10996,0.0,0.0,Ruston Kelly with Donovan Woods (18+),1.0,87.0,87.0,87.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Ruston Kelly
10997,1.0,0.0,Joanna Newsom,1.0,553.0,553.0,553.0,The Irish Cultural and Heritage Center,0,2133 West Wisconsin Avenue,Milwaukee,WI,53233,12857,Joanna Newsom
10998,0.0,0.0,Disturbed with In This Moment,293.0,198.0,147.0,71.0,Fiserv Forum,0,901 Vel R. Phillips Ave,Milwaukee,WI,53203,435592,Disturbed
10999,0.0,0.0,Mary Chapin Carpenter with Shawn Colvin,3.0,291.0,241.0,216.0,Capitol Square,0,201 State Street,Madison,WI,53703,9347,Shawn Colvin
11000,1.0,0.0,City of the Sun,,,,,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,City of the Sun
11001,0.0,0.535,Deep Purple,34.0,159.0,176.0,98.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Deep Purple
11002,0.0,0.0,Obituary with Abbath,59.0,111.0,83.0,50.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Obituary
11003,1.0,0.0,Joanna Newsom,,,,,The Irish Cultural and Heritage Center,0,2133 West Wisconsin Avenue,Milwaukee,WI,53233,12857,Joanna Newsom
11004,0.0,0.0,Lyle Lovett,4.0,294.0,290.0,277.0,Pablo Center at the Confluence,0,124 Graham Avenue,Eau Claire,WI,54701,451284,Lyle Lovett
11005,0.0,0.5,Stiff Little Fingers with The Avengers,7.0,134.0,129.0,50.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Stiff Little Fingers
11006,1.0,0.0,Joyce Manor (18+),2.0,78.0,71.0,71.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Joyce Manor
11007,0.0,0.0,Cigarettes After Sex,51.0,98.0,80.0,46.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Cigarettes After Sex
11008,0.0,0.553,Lyle Lovett,67.0,195.0,148.0,82.0,Orpheum Theatre,0,216 State Street,Madison,WI,53703,1293,Lyle Lovett
11009,0.0,0.0,Carbon Leaf,,,,,The Back Room @ Colectivo,0,2211 North Prospect Avenue,Milwaukee,WI,53202,288190,Carbon Leaf
11010,1.0,0.454,Ian Noe (21+),3.0,37.0,40.0,33.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Ian Noe
11011,0.0,0.505,Sleater-Kinney,21.0,96.0,96.0,73.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Sleater-Kinney
11012,1.0,0.488,Tiger Army with Sadgirl,23.0,127.0,106.0,47.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Tiger Army
11013,0.0,0.0,Jay Som with Gia Margaret (18+),1.0,84.0,84.0,84.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Jay Som
11014,0.0,0.4,Matt Maeson,22.0,139.0,111.0,43.0,Turner Hall Ballroom,0,1032 North 4th Street,Milwaukee,WI,53203,3728,Matt Maeson
11015,0.0,0.549,Sheena Easton,9.0,118.0,61.0,60.0,Potawatomi Casino-Northern Lights Theatre,0,1721 West Canal Street,Milwaukee,WI,53233,978,Sheena Easton
11016,1.0,0.449,Noah Kahan,12.0,336.0,140.0,40.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Noah Kahan
11017,0.0,0.0,Ashley McBryde: Elle King with Miranda Lambert and Pistol Annies,422.0,211.0,177.0,82.0,Fiserv Forum,0,901 Vel R. Phillips Ave,Milwaukee,WI,53203,435592,Miranda Lambert
11018,0.0,0.0,The Machine,,,,,Ho-Chunk Gaming Black River Falls,0,W9010 Wisconsin 54,Black River Falls,WI,54615,53522,The Machine
11019,0.0,0.555,Trey Anastasio,15.0,277.0,284.0,170.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Trey Anastasio
11020,0.0,0.0,Clint Black,7.0,296.0,302.0,205.0,Potawatomi Casino-Northern Lights Theatre,0,1721 West Canal Street,Milwaukee,WI,53233,978,Clint Black
11021,0.0,0.0,Engelbert Humperdinck,3.0,81.0,77.0,76.0,Ho-Chunk Gaming-WI-Dells,0,S3214 Hwy 12,Baraboo,WI,53913,9437,Engelbert Humperdinck
11022,0.0,0.447,George Thorogood and The Destroyers Good to be Bad Tour - 45 Years of Rock: George Thorogood & The Destroyers,12.0,127.0,126.0,104.0,Crystal Grand Music Theatre,0,430 W Munroe Ave,Wisconsin Dells,WI,53965,1831,George Thorogood
11023,1.0,0.0,Songhoy Blues,2.0,44.0,44.0,44.0,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Songhoy Blues
11024,0.0,0.0,Explosions in the Sky,56.0,83.0,63.0,37.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Explosions in the Sky
11025,1.0,0.51,Trashcan Sinatras (21+),4.0,67.0,64.0,63.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Trashcan Sinatras
11026,0.0,0.0,Whitney,7.0,98.0,87.0,62.0,Milwaukee Turner Hall Ballroom,0,1034 North 4th Street,Milwaukee,WI,53203,76028,Whitney
11027,1.0,0.376,Kero Kero Bonito,17.0,106.0,78.0,40.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Kero Kero Bonito
11028,0.0,0.0,Mersiv,,,,,Miramar Theatre,0,2844 N Oakland Ave,Milwaukee,WI,53211,1547,Mersiv
11029,0.0,0.0,Masked Intruder with The Bombpops (18+),1.0,87.0,87.0,87.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Masked Intruder
11030,0.0,0.0,Big Thief with Palehound,42.0,84.0,72.0,46.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,Palehound
11031,0.0,0.0,Elton John (Rescheduled from 2/19/19),57.0,2448.0,1936.0,733.0,Fiserv Forum,0,901 Vel R. Phillips Ave,Milwaukee,WI,53203,435592,Elton John
11032,1.0,0.49,Jon McLaughlin (21+),15.0,155.0,102.0,49.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Jon McLaughlin
11033,0.0,0.0,Justin Townes Earle,34.0,92.0,88.0,72.0,Vogel Hall at Marcus Center,0,929 N Water Street,Milwaukee,WI,53202,4389,Justin Townes Earle
11034,1.0,0.508,Spafford,18.0,144.0,86.0,53.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Spafford
11035,1.0,0.531,Brand X (21+),1.0,83.0,83.0,83.0,Shank Hall,0,1434 N. Farwell Ave.,Milwaukee,WI,53202,668,Brand X
11036,1.0,0.0,Trace Bundy,,,,,Colectivo Coffee,0,221 N Prospect Ave,Milwaukee,WI,53202,110195,Trace Bundy
11037,1.0,0.562,COIN with Arkells,15.0,153.0,119.0,63.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Arkells
11038,0.0,0.0,Trey Anastasio,15.0,209.0,193.0,92.0,Pablo Center at the Confluence,0,124 Graham Avenue,Eau Claire,WI,54701,451284,Trey Anastasio
11039,0.0,0.0,Andy Grammer,15.0,158.0,105.0,73.0,Milwaukee Turner Hall Ballroom,0,1034 North 4th Street,Milwaukee,WI,53203,76028,Andy Grammer
11040,0.0,0.0,The Steel Wheels,,,,,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,The Steel Wheels
11041,0.0,0.544,Starset,9.0,137.0,111.0,68.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Starset
11042,0.0,0.545,John Hiatt,18.0,236.0,154.0,100.0,Meyer Theatre,0,117 South Washington Street,Green Bay,WI,54301,3156,John Hiatt
11043,1.0,0.0,Moon Hooch (18+),2.0,74.0,67.0,67.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Moon Hooch
11044,0.0,0.0,AJR with Michael Blume,42.0,6607.0,11426.0,124.0,The Sylvee,0,25 S. Livingston Street,Madison,WI,53703,448545,AJR
11045,0.0,0.456,Scott Bradlee's Postmodern Jukebox,,,,,Pabst Theater,0,144 E Wells St,Milwaukee,WI,53202,550,Scott Bradlee's Postmodern Jukebox
11046,0.0,0.663,Chris Stapleton with Brothers Osborne,286.0,284.0,226.0,131.0,Alliant Energy Center,0,1919 Alliant Energy Center Way,Madison,WI,53713,1403,Chris Stapleton
11047,0.0,0.0,Rodney Atkins,47.0,79.0,82.0,68.0,Menominee Nation Arena,0,1212 S Main St,Oshkosh,WI,54902,437596,Rodney Atkins
11048,0.0,0.532,Scott Bradlee's Postmodern Jukebox,34.0,257.0,98.0,69.0,Meyer Theatre,0,117 South Washington Street,Green Bay,WI,54301,3156,Scott Bradlee's Postmodern Jukebox
11049,1.0,0.431,Cherub,14.0,159.0,102.0,53.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Cherub
11050,0.0,0.0,Matt and Kim,27.0,149.0,100.0,65.0,Milwaukee Turner Hall Ballroom,0,1034 North 4th Street,Milwaukee,WI,53203,76028,Matt and Kim
11051,0.0,0.586,Widespread Panic,16.0,331.0,258.0,229.0,Riverside Theatre,0,116 West Wisconsin Avenue,Milwaukee,WI,53203,623,Widespread Panic
11052,0.0,0.464,Charlie Parr,6.0,134.0,100.0,64.0,Majestic Theatre,0,115 King Street,Madison,WI,53703,3515,Charlie Parr
11053,1.0,0.0,Tiny Moving Parts (18+),2.0,73.0,67.0,67.0,High Noon Saloon,0,701 E. Washington Ave,Madison,WI,53703,4836,Tiny Moving Parts
