,address,city,country,event_date,event_name,genre,is_presale,latitude_left,longitude_left,max_tickets,num_markets,onsale_date,postalCode,price_max,price_min,sold_out,state,subgenre,url,venue_name_left,popularity,headliner,support,event_time,id_y,capacity,street,zip,metro_area
57,1016 20th Street South,Birmingham,US,2001-07-31 22:00:00+00:00,Our Lady Peace,Rock,0,33.501232,-86.797154,,1.0,2001-05-11 15:00:00+00:00,35205,,,1.0,AL,Alternative Rock,https://www.ticketmaster.com/our-lady-peace-birmingham-alabama-01-01-2038/event/1B0032A1CD674E31,Banana Joe's,0.009613,Nile,,,51445,,1249 East 3300 South,84106,Salt Lake City
58,1817 3rd Ave. North,Birmingham,US,2002-04-25 19:00:00+00:00,Styx,Rock,0,33.515078,-86.80918,,1.0,2002-03-15 16:00:00+00:00,35203,,,1.0,AL,Pop,https://www.ticketmaster.com/styx-birmingham-alabama-01-01-2039/event/1B00346CCB68E84D,Alabama Theatre,0.082147,Styx,,2019-11-09 19:30:00-05:00,1026,2700.0,1 Hamilton Place,02108,Boston / Cambridge
59,1016 20th Street South,Birmingham,US,2002-10-12 22:00:00+00:00,Sister Hazel,Rock,0,33.501232,-86.797154,,1.0,2002-09-14 15:00:00+00:00,35205,,,1.0,AL,Alternative Rock,https://www.ticketmaster.com/sister-hazel-birmingham-alabama-01-01-2039/event/1B00350DEA7A557C,Banana Joe's,0.028857,Sister Hazel,,2019-09-07 19:00:00-04:00,79584,800.0,220 N. Washington St,22046,Washington
60,1817 3rd Ave. North,Birmingham,US,2019-08-11 19:00:00+00:00,Gone with the Wind,Music,0,33.515078,-86.80918,,1.0,2019-02-15 16:00:00+00:00,35203,9.0,9.0,0.0,AL,Music,https://www.ticketmaster.com/gone-with-the-wind-birmingham-alabama-08-11-2019/event/2000564DB5098D9A,Alabama Theatre,0.100391,The Raconteurs,,2019-11-08 20:00:00-06:00,1354,,1817 3rd Avenue North,35203,Birmingham
61,1817 3rd Ave. North,Birmingham,US,2019-08-10 00:00:00+00:00,The Goonies,Music,0,33.515078,-86.80918,,1.0,2019-02-15 16:00:00+00:00,35203,9.0,9.0,0.0,AL,Music,https://www.ticketmaster.com/the-goonies-birmingham-alabama-08-09-2019/event/2000564DB4578D76,Alabama Theatre,0.100391,The Raconteurs,,2019-11-08 20:00:00-06:00,1354,,1817 3rd Avenue North,35203,Birmingham
62,700 Monroe Street,Huntsville,US,2019-11-24 03:00:00+00:00,KANSAS: Point of Know Return Tour,Rock,1,34.726557,-86.589925,,1.0,2019-04-12 15:00:00+00:00,35801,,,1.0,AL,Pop,https://www.ticketmaster.com/kansas-point-of-know-return-tour-huntsville-alabama-11-23-2019/event/20005684CBAA966A,Von Braun Center Concert Hall,0.042707999999999996,Dawes,,2019-10-03 20:00:00-05:00,1429,,700 Monroe Street S.w.,35801,Huntsville
63,1817 3rd Ave. North,Birmingham,US,2019-10-10 01:00:00+00:00,Toto - 40 Trips Around The Sun,Rock,1,33.515078,-86.80918,6,1.0,2019-05-03 15:00:00+00:00,35203,82.0,46.5,0.0,AL,Pop,https://www.ticketmaster.com/toto-40-trips-around-the-sun-birmingham-alabama-10-09-2019/event/20005699A3AB9096,Alabama Theatre,0.12858499999999998,Toto,,2019-10-09 20:00:00-05:00,1354,,1817 3rd Avenue North,35203,Birmingham
64,201 Tallapoosa Street,Montgomery,US,2019-09-15 01:00:00+00:00,"Black Jacket Symphony Presents The Eagles ""Hotel California""",Rock,1,32.379101,-86.312081,,1.0,2019-05-03 15:00:00+00:00,36104,35.0,30.0,0.0,AL,Pop,https://www.ticketmaster.com/black-jacket-symphony-presents-the-eagles-montgomery-alabama-09-14-2019/event/20005699DA8F9EBC,Montgomery Performing Arts Centre,0.000251,Black Jacket Symphony,,2019-09-07 20:00:00-04:00,2822388,,710 Williamson Rd. NE,24016,Winston-Salem
65,6 South Joachim St.,Mobile,US,2019-09-05 01:00:00+00:00,Old Crow Medicine Show,Rock,1,30.6908223,-88.0438137,,1.0,2019-07-26 15:00:00+00:00,36602,41.5,21.5,0.0,AL,Pop,https://www.ticketmaster.com/old-crow-medicine-show-mobile-alabama-09-04-2019/event/1B0056F3973A45D1,Saenger Theatre Mobile,0.058977,Old Crow Medicine Show,Charlie Worsham,2019-09-04 20:00:00-05:00,48302,,6 S. Joachim St,36602,Mobile
66,700 Monroe Street,Huntsville,US,2019-10-06 03:00:00+00:00,Black Jacket Symphony Presents The Eagles' 'Hotel California',Rock,1,34.726557,-86.589925,,1.0,2019-05-03 15:00:00+00:00,35801,37.0,32.0,0.0,AL,Pop,https://www.ticketmaster.com/black-jacket-symphony-presents-the-eagles-huntsville-alabama-10-05-2019/event/20005699A05C8FAD,Von Braun Center Concert Hall,0.000252,Black Jacket Symphony,,2019-10-05 17:00:00-05:00,1429,,700 Monroe Street S.w.,35801,Huntsville
67,1800 3rd Ave N,Birmingham,US,2019-09-26 01:00:00+00:00,Drew Holcomb And The Neighbors: Dragon Tour,Rock,1,33.515281,-86.809601,,1.0,2019-05-10 15:00:00+00:00,35203,39.5,20.0,0.0,AL,Pop,https://www.ticketmaster.com/drew-holcomb-and-the-neighbors-dragon-birmingham-alabama-09-25-2019/event/2000569EAC3892E6,The Lyric Theatre,0.011278,Drew Holcomb & the Neighbors,Birdtalker,2019-09-25 20:00:00-05:00,3164724,,1800 3rd Ave North,35203,Birmingham
68,700 Monroe Street,Huntsville,US,2019-10-06 23:00:00+00:00,Black Jacket Symphony Presents The Eagles' 'Hotel California',Rock,0,34.726557,-86.589925,,1.0,2019-05-03 15:00:00+00:00,35801,37.0,32.0,0.0,AL,Pop,https://www.ticketmaster.com/black-jacket-symphony-presents-the-eagles-huntsville-alabama-10-06-2019/event/200056A378DF8ECF,Von Braun Center Concert Hall,0.000252,Black Jacket Symphony,,2019-10-05 17:00:00-05:00,1429,,700 Monroe Street S.w.,35801,Huntsville
69,201 Tallapoosa Street,Montgomery,US,2019-09-05 04:59:00+00:00,Old Crow Medicine Show,Rock,1,32.379101,-86.312081,,1.0,2019-07-26 15:00:00+00:00,36104,36.5,26.5,0.0,AL,Pop,https://www.ticketmaster.com/old-crow-medicine-show-montgomery-alabama-09-05-2019/event/200056F2D5BD9676,Montgomery Performing Arts Centre,0.058977,Old Crow Medicine Show,,2019-09-05 20:00:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
70,201 Tallapoosa Street,Montgomery,US,2019-08-17 23:30:00+00:00,River Region Review Saturday Night Pass,Rock,0,32.379101,-86.312081,,1.0,2019-07-19 15:00:00+00:00,36104,20.0,20.0,0.0,AL,Pop,https://www.ticketmaster.com/river-region-review-saturday-night-pass-montgomery-alabama-08-17-2019/event/200056CD9C8D943E,Montgomery Performing Arts Centre,0.028363,Boz Scaggs,,2019-09-08 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
71,700 Monroe Street,Huntsville,US,2019-10-04 02:00:00+00:00,Dawes,Rock,0,34.726557,-86.589925,,1.0,2019-07-01 17:00:00+00:00,35801,32.0,32.0,0.0,AL,Pop,https://www.ticketmaster.com/dawes-huntsville-alabama-10-03-2019/event/200056E18A88895B,Von Braun Center Concert Hall,0.042707999999999996,Dawes,,2019-10-03 20:00:00-05:00,1429,,700 Monroe Street S.w.,35801,Huntsville
72,201 Tallapoosa Street,Montgomery,US,2019-08-16 23:30:00+00:00,River Region Review 2-day Pass,Rock,0,32.379101,-86.312081,,1.0,2019-07-12 15:00:00+00:00,36104,30.0,30.0,0.0,AL,Pop,https://www.ticketmaster.com/river-region-review-2day-pass-montgomery-alabama-08-16-2019/event/200056D4921D8F47,Montgomery Performing Arts Centre,0.028363,Boz Scaggs,,2019-09-08 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
73,201 Tallapoosa Street,Montgomery,US,2019-08-16 23:30:00+00:00,River Region Review Friday Night Pass,Rock,0,32.379101,-86.312081,,1.0,2019-07-19 15:00:00+00:00,36104,20.0,20.0,0.0,AL,Pop,https://www.ticketmaster.com/river-region-review-friday-night-pass-montgomery-alabama-08-16-2019/event/200056CD9B9D941D,Montgomery Performing Arts Centre,0.028363,Boz Scaggs,,2019-09-08 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
74,6 South Joachim St.,Mobile,US,2019-10-05 00:30:00+00:00,Moon Taxi,Rock,1,30.6908223,-88.0438137,,1.0,2019-07-19 15:00:00+00:00,36602,31.5,24.5,0.0,AL,Alternative Rock,https://www.ticketmaster.com/moon-taxi-mobile-alabama-10-04-2019/event/1B0056EB27A09AF0,Saenger Theatre Mobile,0.022619,Moon Taxi,,2019-10-04 19:30:00-05:00,48302,,6 S. Joachim St,36602,Mobile
75,700 Monroe Street,Huntsville,US,2019-12-21 02:30:00+00:00,Jim Brickman,Pop,1,34.726557,-86.589925,,1.0,2019-04-26 15:00:00+00:00,35801,75.0,45.0,0.0,AL,Adult Contemporary,https://www.ticketmaster.com/jim-brickman-huntsville-alabama-12-20-2019/event/200056938CC589A7,Von Braun Center Concert Hall,0.009729999999999999,Jim Brickman,,2019-12-20 19:30:00-06:00,1429,,700 Monroe Street S.w.,35801,Huntsville
76,1800 3rd Ave N,Birmingham,US,2019-09-20 01:00:00+00:00,Marlowe Shepherd and the Abraham Becker Orchestra,Rock,0,33.515281,-86.809601,,1.0,2019-04-19 15:00:00+00:00,35203,75.0,25.0,0.0,AL,Oldies & Classics,https://www.ticketmaster.com/marlowe-shepherd-and-the-abraham-becker-birmingham-alabama-09-19-2019/event/2000568CA180920C,The Lyric Theatre,0.003906,The Overtones,,2019-12-08 19:00:00+00:00,985201,,"PIER 8, SALFORD QUAYS",M503AZ,Manchester
77,1800 3rd Ave N,Birmingham,US,2019-12-21 20:00:00+00:00,Jim Brickman A Christmas Celebration,Pop,1,33.515281,-86.809601,,1.0,2019-04-26 15:00:00+00:00,35203,55.0,35.0,0.0,AL,Adult Contemporary,https://www.ticketmaster.com/jim-brickman-a-christmas-celebration-birmingham-alabama-12-21-2019/event/200056919AA18A8E,The Lyric Theatre,0.009729999999999999,Jim Brickman,,2019-12-21 19:30:00-06:00,3164724,,1800 3rd Ave North,35203,Birmingham
78,1800 3rd Ave N,Birmingham,US,2019-12-22 01:30:00+00:00,Jim Brickman A Christmas Celebration,Pop,1,33.515281,-86.809601,,1.0,2019-04-26 15:00:00+00:00,35203,55.0,35.0,0.0,AL,Adult Contemporary,https://www.ticketmaster.com/jim-brickman-a-christmas-celebration-birmingham-alabama-12-21-2019/event/200056919AA48A91,The Lyric Theatre,0.009729999999999999,Jim Brickman,,2019-12-21 19:30:00-06:00,3164724,,1800 3rd Ave North,35203,Birmingham
79,2106 6th St,Tuscaloosa,US,2019-08-24 17:00:00+00:00,"Druid City Music Festival August 23 - August 24, 2019",Undefined,1,33.209122,-87.56505899999998,,1.0,2019-02-01 14:00:00+00:00,35401,85.0,78.0,0.0,AL,Undefined,https://www.ticketmaster.com/druid-city-music-festival-august-23-tuscaloosa-alabama-08-23-2019/event/20005632CBCB9582,Tuscaloosa Government Plaza,0.0,,,,1779428,,6th St.,35401,Birmingham
80,201 Tallapoosa Street,Montgomery,US,2019-11-18 01:00:00+00:00,TOBYMAC: The Theatre Tour,Religious,1,32.379101,-86.312081,,1.0,2019-05-10 15:00:00+00:00,36104,99.75,25.0,0.0,AL,Gospel,https://www.ticketmaster.com/tobymac-the-theatre-tour-montgomery-alabama-11-17-2019/event/200056A1EDEC9F16,Montgomery Performing Arts Centre,0.013243000000000001,The Mavericks,,2019-08-23 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
81,401 Civic Center Dr.,Mobile,US,2019-10-05 00:30:00+00:00,FM Talk 1065 Presents Chad Prather s Star Spangled Banter Comedy Tour,Other,1,30.6870068,-88.04491750000003,,1.0,2019-07-12 15:00:00+00:00,36602,49.0,20.0,0.0,AL,Other,https://www.ticketmaster.com/fm-talk-1065-presents-chad-prathers-mobile-alabama-10-04-2019/event/1B0056DBD8EF6340,Mobile Civic Center Theater,5e-06,chad prather,,2019-10-04 19:30:00-05:00,2734,,401 Civic Center Drive,36602,Mobile
82,201 Tallapoosa Street,Montgomery,US,2019-08-30 00:30:00+00:00,Sawyer Brown,Country,1,32.379101,-86.312081,,1.0,2019-06-14 15:00:00+00:00,36104,47.0,27.0,0.0,AL,Country,https://www.ticketmaster.com/sawyer-brown-montgomery-alabama-08-29-2019/event/200056BECA158F4C,Montgomery Performing Arts Centre,0.008508,Sawyer Brown,,2019-08-29 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
83,1800 3rd Ave N,Birmingham,US,2019-08-17 01:00:00+00:00,The Steeldrivers,Country,0,33.515281,-86.809601,,1.0,2019-04-12 15:00:00+00:00,35203,,,1.0,AL,Bluegrass,https://www.ticketmaster.com/the-steeldrivers-birmingham-alabama-08-16-2019/event/20005688A1768DDB,The Lyric Theatre,0.008336,The SteelDrivers,Ashleigh Caudill,2019-08-16 20:00:00-05:00,3164724,,1800 3rd Ave North,35203,Birmingham
84,201 Tallapoosa Street,Montgomery,US,2019-08-24 00:30:00+00:00,The Mavericks,Country,1,32.379101,-86.312081,,1.0,2019-06-07 15:00:00+00:00,36104,42.0,27.0,0.0,AL,Country,https://www.ticketmaster.com/the-mavericks-montgomery-alabama-08-23-2019/event/200056BEC7368F0E,Montgomery Performing Arts Centre,0.013243000000000001,The Mavericks,,2019-08-23 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
85,700 Monroe Street,Huntsville,US,2019-12-06 02:30:00+00:00,Sara Evans,Country,1,34.726557,-86.589925,8,1.0,2019-07-12 15:00:00+00:00,35801,82.0,42.0,0.0,AL,Country,https://www.ticketmaster.com/sara-evans-huntsville-alabama-12-05-2019/event/200056DBCEEC95A7,Von Braun Center Concert Hall,0.044081,Sara Evans,,2019-12-05 19:30:00-06:00,1429,,700 Monroe Street S.w.,35801,Huntsville
86,1800 3rd Ave N,Birmingham,US,2019-12-07 02:00:00+00:00,Taylor Hicks Sings Elton John And Christmas Songs,R&B,0,33.515281,-86.809601,,1.0,2019-07-19 13:00:00+00:00,35203,39.5,29.5,0.0,AL,Soul,https://www.ticketmaster.com/taylor-hicks-sings-elton-john-and-birmingham-alabama-12-06-2019/event/200056F2C37993DB,The Lyric Theatre,0.002815,Taylor Hicks,,2019-12-06 20:00:00-06:00,3164724,,1800 3rd Ave North,35203,Birmingham
87,201 Tallapoosa Street,Montgomery,US,2019-09-22 23:30:00+00:00,Lee Greenwood,Country,1,32.379101,-86.312081,,1.0,2019-06-28 15:00:00+00:00,36104,47.0,27.0,0.0,AL,Country,https://www.ticketmaster.com/lee-greenwood-montgomery-alabama-09-22-2019/event/200056D49EE49047,Montgomery Performing Arts Centre,0.007847,Lee Greenwood,,2019-09-22 18:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
88,201 Tallapoosa Street,Montgomery,US,2019-10-18 00:30:00+00:00,"Marty Stuart Presents ""the Pilgrim""",Country,1,32.379101,-86.312081,,1.0,2019-07-12 15:00:00+00:00,36104,42.0,22.0,0.0,AL,Country,https://www.ticketmaster.com/marty-stuart-presents-the-pilgrim-montgomery-alabama-10-17-2019/event/200056D49D209010,Montgomery Performing Arts Centre,0.013243000000000001,The Mavericks,,2019-08-23 19:30:00-05:00,14546,,201 Tallapoosa Street,36104,Montgomery
89,700 Monroe Street SW,Huntsville,US,2019-10-14 00:30:00+00:00,Parmalee,Country,0,34.726557,-86.589925,,1.0,2019-05-21 15:00:00+00:00,35801,28.0,28.0,0.0,AL,Country,https://www.ticketmaster.com/parmalee-huntsville-alabama-10-13-2019/event/200056B57D9D8F23,Von Braun Center Arena,0.019952,Parmalee,,2019-10-13 18:30:00-05:00,1498,,700 Monroe St. Sw,35801,Huntsville
90,1800 3rd Ave N,Birmingham,US,2019-11-21 02:00:00+00:00,WineHoused: The Amy Celebration,Undefined,0,33.515281,-86.809601,,1.0,2019-02-13 16:00:00+00:00,35203,37.0,27.0,0.0,AL,Undefined,https://www.ticketmaster.com/winehoused-the-amy-celebration-birmingham-alabama-11-20-2019/event/2000564599878C08,The Lyric Theatre,0.009729999999999999,Jim Brickman,,2019-12-21 19:30:00-06:00,3164724,,1800 3rd Ave North,35203,Birmingham
91,700 Monroe St SW,Huntsville,US,2019-08-10 00:30:00+00:00,Jim Parkers Songwriters Series,Other,0,34.726557,-86.589925,,2.0,2019-01-04 16:00:00+00:00,35801,53.75,25.0,0.0,AL,Other,https://www.ticketmaster.com/jim-parkers-songwriters-series-huntsville-alabama-08-09-2019/event/2000558CA742908D,Von Braun Center Playhouse,0.009729999999999999,Jim Brickman,,2019-12-20 19:30:00-06:00,1429,,700 Monroe Street S.w.,35801,Huntsville
92,700 Monroe St SW,Huntsville,US,2019-08-25 00:00:00+00:00,"GoLive-""Let There Be Peace"" w/ Family Worship, Lyndon Carriger & more",Religious,0,34.726557,-86.589925,,2.0,2019-05-23 15:00:00+00:00,35801,22.0,17.0,0.0,AL,Gospel,https://www.ticketmaster.com/golivelet-there-be-peace-w-family-huntsville-alabama-08-24-2019/event/200056B584A78F9B,Von Braun Center Playhouse,0.019952,Parmalee,,2019-10-13 18:30:00-05:00,1498,,700 Monroe St. Sw,35801,Huntsville
93,700 Monroe St SW,Huntsville,US,2019-09-07 00:30:00+00:00,Jim Parkers Songwriters Series,Other,0,34.726557,-86.589925,,2.0,2019-01-04 16:00:00+00:00,35801,53.75,25.0,0.0,AL,Other,https://www.ticketmaster.com/jim-parkers-songwriters-series-huntsville-alabama-09-06-2019/event/2000558CA7489093,Von Braun Center Playhouse,0.009729999999999999,Jim Brickman,,2019-12-20 19:30:00-06:00,1429,,700 Monroe Street S.w.,35801,Huntsville
94,700 Monroe St SW,Huntsville,US,2019-10-05 00:30:00+00:00,Jim Parkers Songwriters Series,Other,0,34.726557,-86.589925,,2.0,2019-01-04 16:00:00+00:00,35801,53.75,25.0,0.0,AL,Other,https://www.ticketmaster.com/jim-parkers-songwriters-series-huntsville-alabama-10-04-2019/event/2000558CA74C9099,Von Braun Center Playhouse,0.009729999999999999,Jim Brickman,,2019-12-20 19:30:00-06:00,1429,,700 Monroe Street S.w.,35801,Huntsville
95,1800 3rd Ave N,Birmingham,US,2019-10-02 00:00:00+00:00,Scott Bradlee's Postmodern Jukebox,Jazz,1,33.515281,-86.809601,,1.0,2019-08-09 15:00:00+00:00,35203,96.5,36.5,0.0,AL,Jazz,https://www.ticketmaster.com/scott-bradlees-postmodern-jukebox-birmingham-alabama-10-01-2019/event/200056FDACCF9157,The Lyric Theatre,0.019309,Scott Bradlee's Postmodern Jukebox,,2019-10-01 19:00:00-05:00,3164724,,1800 3rd Ave North,35203,Birmingham
96,700 Monroe St SW,Huntsville,US,2019-11-09 01:30:00+00:00,Jim Parkers Songwriters Series,Other,0,34.726557,-86.589925,,2.0,2019-01-04 16:00:00+00:00,35801,53.75,25.0,0.0,AL,Other,https://www.ticketmaster.com/jim-parkers-songwriters-series-huntsville-alabama-11-08-2019/event/2000558CA75290A1,Von Braun Center Playhouse,0.009729999999999999,Jim Brickman,,2019-12-20 19:30:00-06:00,1429,,700 Monroe Street S.w.,35801,Huntsville
97,1016 20th Street South,Birmingham,US,2000-03-18 00:00:00+00:00,Funky Meters,Rock,0,33.501232,-86.797154,,1.0,2000-01-08 16:00:00+00:00,35205,,,1.0,AL,Pop,https://www.ticketmaster.com/funky-meters-birmingham-alabama-01-01-2038/event/1B002F9575421B8A,Banana Joe's,0.009613,Nile,,,51445,,1249 East 3300 South,84106,Salt Lake City
98,400 Graymont Avenue West,Birmingham,US,2001-08-07 17:00:00+00:00,Nsync,Pop,0,33.5099383,-86.8422316,,1.0,2001-03-17 16:00:00+00:00,35204,,,1.0,AL,Pop,https://www.ticketmaster.com/nsync-birmingham-alabama-01-01-2039/event/1B003268BDCC47A6,Legion Field Stadium,0.0,,,,3028849,,One Titans Way,37219,Nashville
99,20 32nd St N,Birmingham,US,2002-06-08 19:00:00+00:00,Tommy Lee,Rock,1,33.5214258,-86.7886286,,1.0,2002-04-20 15:00:00+00:00,35222,,,1.0,AL,Pop,https://www.ticketmaster.com/tommy-lee-birmingham-alabama-01-01-2039/event/1B00348CCAC6D347,Sloss Furnaces,0.001894,Struggle Jennings,,,1304,,20 32nd Street North,35222,Birmingham
100,1930 8th Ave North,Birmingham,US,2000-05-06 20:00:00+00:00,D'Angelo,Hip-Hop/Rap,0,33.5213209,-86.81115030000002,,1.0,2000-04-01 16:00:00+00:00,35203,,,1.0,AL,French Rap,https://www.ticketmaster.com/dangelo-birmingham-alabama-01-01-2038/event/1B00307BB8B76B27,Boutwell Auditorium,5e-05,Angelo Moore & the Brand New Step,,2019-10-20 20:00:00-07:00,11594,,109 Eastlake Ave E,98109,Seattle
101,1016 20th Street South,Birmingham,US,2001-07-10 22:00:00+00:00,The Family Tree Tour,Hip-Hop/Rap,0,33.501232,-86.797154,,1.0,2001-06-16 15:00:00+00:00,35205,,,1.0,AL,French Rap,https://www.ticketmaster.com/the-family-tree-tour-birmingham-alabama-01-01-2038/event/1B0032CEA310F788,Banana Joe's,0.001057,Tora Tora,,,51445,,1249 East 3300 South,84106,Salt Lake City
102,1930 8th Ave North,Birmingham,US,2002-04-20 20:00:00+00:00,Winans Family,Religious,0,33.5213209,-86.81115030000002,,1.0,2002-04-01 16:00:00+00:00,35203,,,1.0,AL,Gospel,https://www.ticketmaster.com/winans-family-birmingham-alabama-01-01-2038/event/1B00347C97626F15,Boutwell Auditorium,0.007708,Cece Winans,,2019-11-09 18:00:00-06:00,3901079,,555 Paynes Cover Rd,37366,Chattanooga
103,2100 Richard Arrington Boulevard,Birmingham,US,2001-06-20 02:00:00+00:00,Mormon Tabernacle Choir,Religious,1,33.523727,-86.81011,,1.0,2001-04-16 15:00:00+00:00,35203,,,1.0,AL,Gospel,https://www.ticketmaster.com/mormon-tabernacle-choir-birmingham-alabama-01-01-2039/event/1B003285D45CC448,BJCC Concert Hall,0.353977,Bastille,Joywave,2019-10-21 19:30:00-05:00,18173,,2100 Richard Arrington Blvd.,35203,Birmingham
104,2100 Richard Arrington Boulevard,Birmingham,US,2002-10-13 20:00:00+00:00,BE-BOP AUTUMN JAZZ TOUR,Jazz,0,33.523727,-86.81011,,1.0,2002-09-10 15:00:00+00:00,35203,,,1.0,AL,Jazz,https://www.ticketmaster.com/bebop-autumn-jazz-tour-birmingham-alabama-01-01-2039/event/1B00352989153FD3,BJCC Concert Hall,0.353977,Bastille,Joywave,2019-10-21 19:30:00-05:00,18173,,2100 Richard Arrington Blvd.,35203,Birmingham
105,1600 Gambell Street,Anchorage,US,2019-09-01 02:00:00+00:00,Clear Vision Music Tour 2019,Hip-Hop/Rap,0,61.204385,-149.873416,,2.0,2019-07-12 18:00:00+00:00,99501,250.0,40.0,0.0,AK,French Rap,https://www.ticketmaster.com/clear-vision-music-tour-2019-anchorage-alaska-08-31-2019/event/0F0056EBF8575930,George M Sullivan Sports Arena,0.0,Riley Krantz,,2019-08-31 19:00:00-08:00,3029,,1600 Gambell Street,99501,Anchorage
106,9800 E. Talking Stick Way,Scottsdale,US,2019-08-11 01:00:00+00:00,Louis The Child's Playground,Dance/Electronic,1,33.54021582,-111.86967284,,1.0,2019-06-07 17:00:00+00:00,85256,40.0,40.0,0.0,AZ,Witchstep,https://www.ticketmaster.com/louis-the-childs-playground-scottsdale-arizona-08-10-2019/event/190056C4D90D2FD4,The Pool at Talking Stick Resort,0.049032,Louis the Child,Whethan,2019-08-10 13:00:00-07:00,922986,,9800 E. Indian Bend Rd.,85256,Scottsdale
107,1 Cardinals Drive,Glendale,US,2019-08-27 03:00:00+00:00,The Rolling Stones: 2019 No Filter Tour,Rock,0,33.527308000000005,-112.262258,8,1.0,2018-11-30 17:00:00+00:00,85305,442.75,22.25,0.0,AZ,Pop,https://www.ticketmaster.com/the-rolling-stones-2019-no-filter-glendale-arizona-08-26-2019/event/19005571B8362659,State Farm Stadium,0.48216400000000004,The Rolling Stones,Kaleo,2019-08-26 20:00:00-07:00,4026434,,1 Cardinals Drive,85305,Glendale
108,201 East Jefferson Street,Phoenix,US,2019-09-11 02:30:00+00:00,John Mayer,Rock,1,33.445899,-112.071313,8,1.0,2019-02-01 19:00:00+00:00,85004,165.25,44.75,0.0,AZ,Pop,https://www.ticketmaster.com/john-mayer-phoenix-arizona-09-10-2019/event/190056388EE72835,Talking Stick Resort Arena,0.404712,John Mayer,,2019-09-10 19:30:00-07:00,613,,201 East Jefferson Street,85004,Phoenix
