,links,metro_code,postal_code,timezone,has_upcoming_events,id,city,stats,extended_address,display_location,state,score,location,access_method,num_upcoming_events,address,capacity,slug,name,url,country,popularity,name_v2,tm_venue
612,[],506,02139,America/New_York,True,422421,Cambridge,{'event_count': 23},"Cambridge, MA 02139","Cambridge, MA",MA,0.0,"{'lat': 42.3635, 'lon': -71.1016}",,23,10 Brookline Street,0,sonia,Sonia,https://seatgeek.com/venues/sonia/tickets,US,0,Sonia,Sonia
613,[],506,02109,America/New_York,False,451912,Boston,{'event_count': 0},"Boston, MA 02109","Boston, MA",MA,0.0,"{'lat': 42.361, 'lon': -71.0553}",,0,210 S. First St.,0,cavern-club-at-hard-rock-cafe-boston,Cavern Club at Hard Rock Cafe - Boston,https://seatgeek.com/venues/cavern-club-at-hard-rock-cafe-boston/tickets,US,0,Cavern Club at Hard Rock Cafe - Boston,Hard Rock Cafe Boston
614,[],506,02139,America/New_York,True,52332,Cambridge,{'event_count': 1},"Cambridge, MA 02139","Cambridge, MA",MA,0.0,"{'lat': 42.3639, 'lon': -71.1012}",,1,480 Massachusetts Avenue,0,middle-east-corner-bakery,Middle East - Corner/Bakery,https://seatgeek.com/venues/middle-east-corner-bakery/tickets,US,0,Middle East - Corner/Bakery,Middle East - Corner/Bakery
615,[],505,48201,America/Detroit,True,1195,Detroit,{'event_count': 87},"Detroit, MI 48201","Detroit, MI",MI,0.64333016,"{'lat': 42.3382, 'lon': -83.0525}",,87,2211 Woodward Ave,5048,fox-theatre-detroit,Fox Theatre Detroit,https://seatgeek.com/venues/fox-theatre-detroit/tickets,US,0,Fox Theatre Detroit,Fox Theatre Detroit
616,[],505,48235,America/Detroit,True,1608,Detroit,{'event_count': 40},"Detroit, MI 48235","Detroit, MI",MI,0.5238158,"{'lat': 42.3371, 'lon': -83.0457}",,40,18100 Meyers Road,1731,music-hall-center,Music Hall Center,https://seatgeek.com/venues/music-hall-center/tickets,US,0,Music Hall Center,Music Hall Center
617,[],563,49007,America/Detroit,True,551,Kalamazoo,{'event_count': 19},"Kalamazoo, MI 49007","Kalamazoo, MI",MI,0.5046528,"{'lat': 42.2742, 'lon': -85.5968}",,19,404 South Burdick,1569,kalamazoo-state-theatre,Kalamazoo State Theatre,https://seatgeek.com/venues/kalamazoo-state-theatre/tickets,US,0,Kalamazoo State Theatre,Kalamazoo State Theatre
618,[],505,48201,America/Detroit,True,420444,Detroit,{'event_count': 127},"Detroit, MI 48201","Detroit, MI",MI,0.7138125,"{'lat': 42.34, 'lon': -83.0574}","{'employee_only': False, 'created_at': '2018-08-17T18:14:19Z', 'method': 'QRCODE_TM'}",127,66 Sibley St,21000,little-caesars-arena,Little Caesars Arena,https://seatgeek.com/venues/little-caesars-arena/tickets,US,0,Little Caesars Arena,Little Caesars Arena
619,[],563,49503,America/Detroit,True,119,Grand Rapids,{'event_count': 57},"Grand Rapids, MI 49503","Grand Rapids, MI",MI,0.68212706,"{'lat': 42.9631, 'lon': -85.6712}",,57,130 Fulton West,13184,van-andel-arena,Van Andel Arena,https://seatgeek.com/venues/van-andel-arena/tickets,US,0,Van Andel Arena,Van Andel Arena
620,[],505,48201,America/Detroit,True,642,Detroit,{'event_count': 25},"Detroit, MI 48201","Detroit, MI",MI,0.5521418,"{'lat': 42.3393, 'lon': -83.0672}",,25,2901 Grand River Avenue,1200,sound-board-at-motor-city-casino,Sound Board at Motor City Casino,https://seatgeek.com/venues/sound-board-at-motor-city-casino/tickets,US,0,Sound Board at Motor City Casino,Sound Board at MotorCity Casino Hotel
621,[],505,48226,America/Detroit,True,346,Detroit,{'event_count': 13},"Detroit, MI 48226","Detroit, MI",MI,0.9029952,"{'lat': 42.34, 'lon': -83.0459}","{'employee_only': False, 'created_at': '2015-11-04T17:31:52Z', 'method': 'NONE'}",13,2000 Brush St.,80103,ford-field,Ford Field,https://seatgeek.com/venues/ford-field/tickets,US,0,Ford Field,Ford Field
622,[],505,48201,America/New_York,True,442,Detroit,{'event_count': 45},"Detroit, MI 48201","Detroit, MI",MI,0.6132404,"{'lat': 42.3378, 'lon': -83.0515}",,45,2115 Woodward,2200,the-fillmore-detroit,The Fillmore Detroit,https://seatgeek.com/venues/the-fillmore-detroit/tickets,US,0,The Fillmore Detroit,The Fillmore Detroit presented by Cricket Wireless
623,[],505,48197,,False,445973,Ypsilanti,{'event_count': 0},"Ypsilanti, MI 48197","Ypsilanti, MI",MI,0.0,"{'lat': 42.2542, 'lon': -83.6476}",,0,799 North Hewitt Road,0,emu-convocation-center-eastern-michigan-university,EMU Convocation Center /Eastern Michigan University,https://seatgeek.com/venues/emu-convocation-center-eastern-michigan-university/tickets,US,0,EMU Convocation Center /Eastern Michigan University,Eastern Michigan University
624,[],513,48607,America/Detroit,True,1786,Saginaw,{'event_count': 42},"Saginaw, MI 48607","Saginaw, MI",MI,0.6283915,"{'lat': 43.4359, 'lon': -83.9362}",,42,303 Johnson Street,7647,dow-event-center,Dow Event Center,https://seatgeek.com/venues/dow-event-center/tickets,US,0,Dow Event Center,Dow Event Center
625,[],505,48226,America/Detroit,True,2404,Detroit,{'event_count': 82},"Detroit, MI 48226","Detroit, MI",MI,0.4868817,"{'lat': 42.3323, 'lon': -83.0416}",,82,431 E Congress St,1000,saint-andrews-hall-2,Saint Andrews Hall,https://seatgeek.com/venues/saint-andrews-hall-2/tickets,US,0,Saint Andrews Hall,Saint Andrews Hall
626,[],563,49503,America/Detroit,True,419794,Grand Rapids,{'event_count': 44},"Grand Rapids, MI 49503","Grand Rapids, MI",MI,0.5603268,"{'lat': 42.9637, 'lon': -85.6722}",,44,11 Ottawa Avenue NW,2600,20-monroe-live,20 Monroe Live,https://seatgeek.com/venues/20-monroe-live/tickets,US,0,20 Monroe Live,20 Monroe Live
627,[],588,49117,America/Detroit,True,8625,New Buffalo,{'event_count': 9},"New Buffalo, MI 49117","New Buffalo, MI",MI,0.58254236,"{'lat': 41.7814, 'lon': -86.7081}",,9,11111 Wilson Road,1600,silver-creek-event-center-at-four-winds-new-buffalo,Silver Creek Event Center at Four Winds New Buffalo,https://seatgeek.com/venues/silver-creek-event-center-at-four-winds-new-buffalo/tickets,US,0,Silver Creek Event Center at Four Winds New Buffalo,Silver Creek Event Center at Four Winds New Buffalo
