,flaggedAsEnded,id,popularity,type,venue_id,headliner,support,event_time
37091,False,38929164,9.6e-05,Concert,540136,The Matt Gilmour Band,The Cuckoos,
37092,False,39016415,0.024109000000000002,Concert,540136,Electric Six,,2019-10-17 19:00:00-05:00
37093,False,39044253,6e-06,Concert,540136,The Evictions,,2019-10-17 18:00:00-05:00
37094,False,39033997,0.00028900000000000003,Concert,540136,3-2,The Cyberiam,2019-10-19 19:00:00-05:00
37095,False,38315144,0.004337,Concert,540136,Pulley,The Bollweevils,2019-10-26 19:00:00-05:00
37096,False,39016482,0.00082,Concert,540136,Hell Followed,And Hell Followed With,2019-10-28 18:00:00-05:00
37097,False,39029817,0.001667,Concert,540136,Psyclon Nine,The God Bombs,2019-10-31 19:00:00-05:00
37098,False,39051040,0.000583,Concert,540136,John 5 & The Creatures,Jared James Nichols,2019-11-02 19:00:00-05:00
37099,False,39004183,0.003621,Concert,540136,Goblin,Gigan,2019-11-07 20:00:00-06:00
37100,False,38677434,0.006099,Concert,540136,The Slackers,,2019-11-14 19:00:00-06:00
37101,False,38677439,0.006099,Concert,540136,The Slackers,,2019-11-15 20:00:00-06:00
37102,False,38677444,0.006099,Concert,540136,The Slackers,,2019-11-16 20:00:00-06:00
37103,False,38959909,0.002003,Concert,540136,Monolord,blackwater holylight,2019-11-20 19:00:00-06:00
37104,False,39008618,0.00359,Concert,540136,Fit for an Autopsy,Lorna Shore,2019-11-21 18:00:00-06:00
37105,False,38999395,0.000192,Concert,540136,Mr. Blotto,,2019-12-31 20:00:00-06:00
37106,False,37353859,4.1e-05,Concert,797636,Mariachi Herencia de Mexico,,2019-10-12 19:00:00-05:00
37107,False,37998959,0.020961,Concert,797636,Shawn Colvin,,2019-10-13 20:00:00-05:00
37108,False,39013339,0.056325,Concert,797636,Dream Theater,,2019-11-05 19:30:00-06:00
37109,False,38988559,0.000199,Concert,797636,Yolanda Kondonassis,,
37110,False,37130199,0.028549,Concert,569286,Ringo Starr & His All Starr Band,Colin Hay,2019-08-10 20:00:00-04:00
37111,False,37130219,0.028549,Concert,569286,Ringo Starr & His All Starr Band,Colin Hay,2019-08-11 20:00:00-04:00
37112,False,37130224,0.022798,Concert,569286,Stray Cats,,2019-08-13 20:00:00-04:00
37113,False,37130229,0.000183,Concert,569286,Shanghai Symphony Orchestra,,
37114,False,37130244,0.015544999999999998,Concert,569286,Jazz at Lincoln Center Orchestra with Wynton Marsalis,Wynton Marsalis,2019-08-16 20:00:00-04:00
37115,False,37713634,0.061355999999999994,Concert,569286,Tony Bennett,,
37116,False,37130249,0.043848000000000005,Concert,569286,Mark Knopfler,,2019-08-18 20:00:00-04:00
37117,False,38257839,0.165179,Concert,569286,Lenny Kravitz,,2019-08-21 20:00:00-04:00
37118,False,37130259,0.023138,Concert,569286,Ben Harper & The Innocent Criminals,Trombone Shorty & Orleans Avenue,2019-08-22 19:30:00-04:00
37119,False,38257854,0.050994,Concert,569286,Farruko,Lary Over,2019-08-23 20:00:00-04:00
37120,False,37130269,0.23427800000000001,Concert,569286,The Beach Boys,,2019-08-25 15:00:00-04:00
37121,False,37130279,0.165439,Concert,569286,Sting,,2019-08-26 20:00:00-04:00
37122,False,37130284,0.165439,Concert,569286,Sting,,2019-08-27 20:00:00-04:00
37123,False,37130289,0.165439,Concert,569286,Sting,,2019-08-28 20:00:00-04:00
37124,False,37713644,0.135447,Concert,569286,"UB40 - Ali, Astro and Mickey",Shaggy,2019-09-01 19:30:00-04:00
37125,False,38257864,0.206474,Concert,569286,Mary J. Blige,,2019-09-03 20:00:00-04:00
37126,False,37130299,0.081309,Concert,569286,Jennifer Hudson,National Symphony Orchestra,2019-09-05 20:00:00-04:00
37127,False,37130314,0.030551,Concert,569286,The Piano Guys,,2019-09-06 20:00:00-04:00
37128,False,37024839,0.067982,Concert,569286,Kacey Musgraves,Yola,2019-09-07 20:00:00-04:00
37129,False,37130324,0.047774000000000004,Concert,569286,Gipsy Kings,,2019-09-08 20:00:00-04:00
37130,False,39000825,0.004169,Concert,3640749,Raulin Rodriguez,,2019-10-12 20:30:00-04:00
37131,False,38777619,0.0037549999999999997,Concert,3640749,The Allman Betts Band,Joanne Shaw Taylor,2019-10-27 19:30:00-04:00
37132,False,39047606,0.00015800000000000002,Concert,93314,Local Options,DJ Miles Maeda,2019-08-30 21:00:00-05:00
37133,False,38821639,1.6e-05,Concert,93314,Death on Fire,Never We See,2019-08-31 21:00:00-05:00
37134,False,38549529,0.000654,Concert,93314,Disentomb,Visceral Disgorge,2019-09-24 17:00:00-05:00
37135,False,37524344,0.023594999999999998,Concert,5263,For King and Country,,
37136,False,38246939,0.042705,Concert,360456,Dawes,,
37137,False,36668359,0.033833999999999996,Concert,360456,SOJA,,2019-08-09 18:00:00-04:00
37138,False,38212049,0.033833999999999996,Concert,360456,SOJA,Signal Fire,2019-08-10 18:00:00-04:00
37139,False,38792799,0.003225,Concert,360456,Steep Canyon Rangers,Chatham Rabbits,2019-08-11 18:00:00-04:00
37140,False,37678844,0.021741999999999997,Concert,360456,Umphrey's McGee,Magic City Hippies,2019-08-18 16:45:00-04:00
37141,False,38978184,0.000241,Concert,360456,Little Stranger,,
37142,False,38673164,0.051773,Concert,360456,Brian McKnight,,2019-08-25 17:00:00-04:00
37143,False,37211809,0.029423,Concert,360456,Jenny Lewis,The Watson Twins,2019-09-07 19:00:00-04:00
37144,False,38869339,0.014428999999999999,Concert,360456,JJ Grey & Mofro,The Commonheart,2019-09-11 18:00:00-04:00
37145,False,38106939,0.012328,Concert,360456,Lettuce,,2019-09-15 18:00:00-04:00
37146,False,38995610,0.029164,Concert,360456,G. Love & Special Sauce,Kristy Lee,2019-09-20 19:00:00-04:00
37147,False,38670734,0.13696,Concert,360456,Local Natives,,2019-09-21 19:00:00-04:00
37148,False,38982626,0.0004969999999999999,Concert,360456,Devon Gilfillian,,
37149,False,38966465,0.033107,Concert,360456,Xavier Rudd,,2019-09-22 18:00:00-04:00
37150,False,38543549,0.05574199999999999,Concert,360456,Blue October,The Beta Machine,2019-10-06 18:00:00-04:00
37151,False,38995662,0.020358,Concert,360456,Shovels & Rope,Cedric Burnside,2019-10-08 18:00:00-04:00
37152,False,38176179,0.029167000000000002,Concert,360456,Lake Street Dive,Madison Cunningham,2019-10-13 17:00:00-04:00
37153,False,38998552,0.016048,Concert,360456,The Wood Brothers,,2019-10-18 19:00:00-04:00
37154,False,38845934,0.034312,Concert,360456,Chase Rice,,2019-10-19 19:00:00-04:00
37155,False,38970216,0.034395,Concert,360456,Chase Rice,,
37156,False,38869874,0.098678,Concert,360456,Switchfoot,,2019-10-22 18:00:00-04:00
37157,False,38963006,0.085878,Concert,360456,Thievery Corporation,,2019-11-01 19:00:00-04:00
37158,False,38531399,0.031316000000000004,Concert,360456,Hippo Campus,The Greeting Committee,
37159,False,38774884,0.666628,Concert,519,Chris Brown,Tory Lanez,2019-09-21 18:30:00-04:00
37160,False,37582639,0.12428199999999999,Concert,519,Eric Church,,2019-11-02 18:00:00-04:00
37161,False,38991193,0.056606,Concert,519,Casting Crowns,Hillsong Worship,2019-11-23 19:00:00-05:00
37162,False,38281834,2.5e-05,Concert,310026,The Moby Dicks,,2019-08-10 20:00:00-07:00
37163,False,38408389,2.9999999999999997e-05,Concert,310026,Evil Ways,Fortunate Son,2019-08-16 20:00:00-07:00
37164,False,38407924,2.9999999999999997e-05,Concert,310026,Evil Ways,Fortunate Son,2019-08-17 20:00:00-07:00
37165,False,38022474,0.030010000000000002,Concert,310026,The Emotions,,2019-09-07 20:00:00-07:00
37166,False,38739489,0.000106,Concert,310026,Queen Nation,,2019-09-14 20:00:00-07:00
37167,False,38379664,0.024246,Concert,310026,"10,000 Maniacs",,2019-09-21 20:00:00-07:00
37168,False,38579969,8.6e-05,Concert,310026,Patty Smyth And Scandal,,2019-09-28 20:00:00-07:00
37169,False,38642519,0.041713,Concert,310026,En Vogue,,2019-10-12 20:00:00-07:00
37170,False,38740044,0.012569,Concert,310026,Expose,Shannon,2019-10-19 20:00:00-07:00
37171,False,38828204,0.019912,Concert,310026,Great White,Slaughter,2019-10-26 20:00:00-07:00
37172,False,38991808,2e-06,Concert,310026,Femmes of Rock,,2019-11-09 20:00:00-08:00
37173,False,39041444,0.006487000000000001,Concert,310026,Led Zepagain,,2019-12-14 20:00:00-08:00
37174,False,38223914,0.006374,Concert,63622,Cleveland Orchestra,,2019-08-16 19:00:00-04:00
37175,False,38223909,0.006374,Concert,63622,Cleveland Orchestra,,2019-08-23 20:00:00-04:00
37176,False,38978345,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-08-25 15:00:00-04:00
37177,False,38978465,5.7999999999999994e-05,Concert,63622,Shai Wosner,Orion Weiss,2019-09-14 20:00:00-04:00
37178,False,38978492,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-09-19 19:30:00-04:00
37179,False,38978509,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-09-20 20:00:00-04:00
37180,False,38978521,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-09-26 19:30:00-04:00
37181,False,38978493,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-09-28 20:00:00-04:00
37182,False,38978495,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-11 20:00:00-04:00
37183,False,38978516,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-11 11:00:00-04:00
37184,False,38978508,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-12 20:00:00-04:00
37185,False,38978518,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-17 19:30:00-04:00
37186,False,38978496,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-18 20:00:00-04:00
37187,False,38978517,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-19 20:00:00-04:00
37188,False,38978494,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-24 19:30:00-04:00
37189,False,38978520,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-10-26 20:00:00-04:00
37190,False,39031761,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-03 15:00:00-05:00
37191,False,38978505,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-07 19:30:00-05:00
37192,False,38978498,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-08 20:00:00-05:00
37193,False,38978513,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-09 20:00:00-05:00
37194,False,38978504,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-10 15:00:00-05:00
37195,False,38978497,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-14 19:30:00-05:00
37196,False,38978506,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-16 20:00:00-05:00
37197,False,38978507,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-17 15:00:00-05:00
37198,False,38978511,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-21 19:30:00-05:00
37199,False,38978510,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-22 19:00:00-05:00
37200,False,38978515,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-23 20:00:00-05:00
37201,False,38978501,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-29 20:00:00-05:00
37202,False,38978514,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-11-30 20:00:00-05:00
37203,False,38978512,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-01 15:00:00-05:00
37204,False,38978502,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-05 19:30:00-05:00
37205,False,38978500,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-06 11:00:00-05:00
37206,False,38978519,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-06 20:00:00-05:00
37207,False,38978503,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-07 20:00:00-05:00
37208,False,38978432,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-13 19:30:00-05:00
37209,False,38978433,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-14 19:30:00-05:00
37210,False,38978472,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-14 14:30:00-05:00
37211,False,38978435,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-15 19:30:00-05:00
37212,False,38978474,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-15 14:30:00-05:00
37213,False,38978434,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-18 19:30:00-05:00
37214,False,38978445,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-19 19:30:00-05:00
37215,False,38978443,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-20 19:30:00-05:00
37216,False,38978444,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-21 19:30:00-05:00
37217,False,38978471,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-21 14:30:00-05:00
37218,False,38978446,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-22 19:30:00-05:00
37219,False,38978475,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2019-12-22 14:30:00-05:00
37220,False,39031769,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2020-01-30 13:00:00-05:00
37221,False,38978526,0.0065049999999999995,Concert,63622,Cleveland Orchestra,,2020-04-25 20:00:00-04:00
37222,False,38992630,0.006201,Concert,4012449,Glenn Miller Orchestra,,2019-09-14 15:00:00-07:00
37223,False,38992631,0.008992,Concert,4012449,Todd Snider,Ramblin' Jack Elliott,2019-10-25 20:00:00-07:00
37224,False,38786349,0.007436,Concert,4012449,Preservation Hall Jazz Band,,2019-11-11 19:30:00-08:00
37225,False,38992625,0.0006230000000000001,Concert,4012449,Danu,,2019-12-16 19:30:00-08:00
37226,False,38992629,0.00024300000000000002,Concert,4012449,Philharmonia Baroque Orchestra,,2020-01-11 20:00:00-08:00
37227,False,38992628,2.9999999999999997e-05,Concert,4012449,Parker Quartet,,2020-02-08 19:30:00-08:00
37228,False,38992633,1.2e-05,Concert,4012449,"""georgia on My Mind""",,2020-02-14 20:00:00-08:00
37229,False,38992634,0.023709,Concert,4012449,Joan Osborne,,2020-03-29 19:00:00-07:00
37230,False,38992632,6e-06,Concert,4012449,Jarabe Mexicano,,2020-05-09 20:00:00-07:00
37231,False,38664184,0.0015119999999999999,Concert,2311859,Guasones,,
37232,False,37716129,0.001786,Concert,2311859,Ciro Y Los Persas,,2019-10-04 19:00:00-03:00
37233,False,39032020,0.094944,Concert,626766,Skillet,,2019-08-14 18:00:00-05:00
37234,False,38901879,0.007847,Concert,626766,Lee Greenwood,,2019-08-18 19:00:00-05:00
37235,False,38757644,0.004314,Concert,626766,Mitchell Tenpenny,,
37236,False,38966196,0.000518,Festival,626766,Southern Avenue,,
37237,False,38848284,0.220264,Festival,3953589,Band of Horses,Blind Pilot,
37238,False,39031771,0.0,Festival,3953589,,,2019-08-17 17:00:00-06:00
37239,False,39029197,0.047796,Concert,3953589,Dustin Lynch,,2019-08-31 12:00:00-06:00
37240,False,36637309,0.0035659999999999997,Concert,1000636,Dami Im,,
37241,False,37541969,0.5375,Concert,1062036,Mumford & Sons,Portugal. The Man,2019-08-11 18:00:00-06:00
37242,False,39036414,0.5375,Concert,1062036,Mumford & Sons,,2019-08-11 03:30:00-06:00
37243,False,39036459,0.5375,Concert,1062036,Mumford & Sons,,2019-08-11 23:59:00-06:00
37244,False,37540019,0.000633,Concert,1273,Yacht Rock Revue,,2019-08-09 20:00:00-04:00
37245,False,38980407,0.000231,Concert,1273,Kyle Cook,,2019-08-15 20:00:00-04:00
37246,False,38883098,0.005945000000000001,Concert,1273,Reignwolf,JJ Wilde,2019-08-17 21:00:00-04:00
37247,False,39039583,5e-06,Concert,1273,Goblin King,,2019-08-23 21:00:00-04:00
37248,False,38245374,2.7000000000000002e-05,Concert,1273,Doom Flamingo,,2019-08-24 23:00:00-04:00
37249,False,38982088,0.007112,Concert,1273,Jake Shimabukuro,,2019-08-25 20:00:00-04:00
37250,False,38983126,3.8e-05,Concert,1273,Hello Weekend,DJ MARCUS,2019-08-30 22:00:00-04:00
37251,False,38988361,0.014707,Concert,1273,L.A. Guns,Hero Jr.,2019-09-05 20:00:00-04:00
37252,False,39006254,0.0008029999999999999,Concert,1273,Tracii Guns,,2019-09-05 19:00:00-04:00
37253,False,38939014,0.044391,Concert,1273,J. Holiday,,2019-09-06 22:00:00-04:00
37254,False,38999165,0.038424,Concert,1273,Bun B,,2019-09-07 22:00:00-04:00
37255,False,39004611,0.038424,Concert,1273,Bun B,,2019-09-07 12:00:00-04:00
37256,False,38986790,0.013569999999999999,Concert,1273,Robert Randolph & The Family Band,Robert Randolph,2019-09-11 20:00:00-04:00
37257,False,38903829,0.005268,Concert,1273,EOTO,Bad Dagger,2019-09-13 21:00:00-04:00
37258,False,38785924,0.029620999999999998,Concert,1273,Crash Test Dummies,Port Cities,2019-09-19 20:00:00-04:00
37259,False,38343609,0.000883,Concert,1273,Jimmy Herring,,2019-09-21 21:00:00-04:00
37260,False,38956826,0.0,Concert,1273,Johnny's Cougar,Max Decibel & The Turnups,2019-09-28 20:00:00-04:00
37261,False,38416814,0.023500999999999998,Concert,1273,Melvins,Red Kross,2019-09-30 20:00:00-04:00
37262,False,38791204,4e-06,Concert,1273,Daniel Correa,,2019-10-06 20:00:00-04:00
37263,False,38132709,0.004509,Concert,1273,Jinjer,The Browning,2019-10-15 18:45:00-04:00
37264,False,39002381,0.017421000000000002,Concert,1273,Cold,Awake For Days,2019-10-18 20:00:00-04:00
37265,False,38869864,0.045453,Concert,1273,Cigarettes After Sex,,2019-10-19 20:00:00-04:00
37266,False,38999328,0.001841,Concert,1273,Here Come the Mummies,,2019-10-24 21:00:00-04:00
37267,False,38949934,0.085878,Concert,1273,Thievery Corporation,Karl Denson's Tiny Universe,2019-10-25 21:00:00-04:00
37268,False,38866144,0.00014199999999999998,Concert,1273,Rod Tuffcurls & the Bench Press,,2019-10-26 22:00:00-04:00
37269,False,38982267,0.014862,Concert,1273,Big Head Todd & The Monsters,,2019-11-01 20:00:00-04:00
37270,False,38950751,0.010399,Concert,1273,Gwar,Sacred Reich,2019-11-05 19:30:00-05:00
37271,False,38786229,0.023688,Concert,1273,Kishi Bashi,,2019-11-06 20:00:00-05:00
37272,False,38866104,1.9e-05,Concert,1273,Dizgo,,2019-11-07 21:00:00-05:00
37273,False,38871114,0.003667,Concert,1273,Pigeons Playing Ping Pong,,
37274,False,38956827,2.6000000000000002e-05,Concert,1273,Sixteen Candles,,2019-11-09 22:00:00-05:00
37275,False,38866159,0.016048,Concert,1273,The Wood Brothers,Nicole Atkins,2019-11-16 21:00:00-05:00
37276,False,38983384,9e-05,Concert,1273,Trippin Billies,,2019-11-23 22:00:00-05:00
37277,False,38883363,0.002173,Concert,1273,The Main Squeeze,,2019-11-27 21:00:00-05:00
37278,False,38983109,0.00034500000000000004,Concert,1273,Hairbangers Ball,Rok Hollywood,2019-12-28 22:00:00-05:00
37279,False,37517819,0.024925,Concert,15537,Michael W. Smith,,2019-09-10 19:30:00-05:00
37280,False,39042551,0.0,Concert,757026,mestozi,,
37281,False,39015584,2e-06,Concert,757026,BELLHEAD,FLOOR MODEL,2019-09-06 20:00:00-05:00
37282,False,39043268,5.9999999999999995e-05,Concert,757026,Roselit Bone,Primitive Broadcast Service,2019-09-27 19:00:00-05:00
37283,False,38961895,3e-06,Concert,757026,BingBong,Bruce Humphries and the Rockabilly Rebels,2019-10-19 19:00:00-05:00
37284,False,38987696,0.003339,Festival,2662733,Erin McKeown,,
37285,False,38493559,0.009966,Concert,11065,The Acacia Strain,Kublai Khan,2019-08-08 18:00:00-05:00
37286,False,38333474,0.005006,Concert,11065,ERRA,Tell the Wolves I'm Home,2019-08-09 19:00:00-05:00
37287,False,38858164,7.8e-05,Concert,11065,Plans,Absinthe Father,2019-08-12 18:00:00-05:00
37288,False,39003167,0.000745,Concert,11065,Bad Luck,,
37289,False,38978869,0.000436,Concert,11065,Inferi,,2019-08-16 19:00:00-05:00
37290,False,39019123,8.3e-05,Concert,11065,The Dreaded Laramie,John & Joe,2019-08-17 20:00:00-05:00
37291,False,39035593,6.9e-05,Concert,11065,The Pressure Kids,,2019-08-19 19:00:00-05:00
37292,False,39020831,0.001413,Concert,11065,Mannequin Pussy,T-Rextasy (NY),
37293,False,38761369,0.00236,Concert,11065,"Slaughter Beach, Dog",cave people,2019-08-23 19:00:00-05:00
37294,False,38950478,0.003469,Concert,11065,Knocked Loose,,2019-08-25 18:00:00-05:00
37295,False,39007610,0.000113,Concert,11065,Keep Flying,,2019-08-25 17:30:00-05:00
37296,False,38779194,0.001118,Concert,11065,Spencer Sutherland,,2019-08-28 19:00:00-05:00
37297,False,38974713,0.0,Concert,11065,Tyler Cassidy,,2019-08-30 19:00:00-05:00
37298,False,38850039,0.0019210000000000002,Concert,11065,Oso Oso,SOMOS,2019-08-31 19:00:00-05:00
37299,False,38972315,0.001307,Concert,11065,The Last Ten Seconds of Life,HIVE (Chicago),
37300,False,38985670,0.00042300000000000004,Concert,11065,Heart Attack Man,,2019-09-10 19:00:00-05:00
37301,False,38925669,3e-06,Concert,11065,The Anchor (US),,
37302,False,38867199,0.001402,Concert,11065,Counterfeit,Starbenders,
37303,False,38343544,0.001207,Concert,11065,Doyle,,2019-09-15 18:00:00-05:00
37304,False,38972010,0.000892,Concert,11065,Virgil Donati,,2019-09-19 19:00:00-05:00
37305,False,39019797,0.001127,Concert,11065,Elder Brother,Speak Low If You Speak Love,2019-09-26 18:00:00-05:00
37306,False,39042366,0.0015949999999999998,Concert,11065,Slaughter To Prevail,Bodysnatcher,
37307,False,38761734,0.010069,Concert,11065,This Wild Life,The Happy Fits,2019-09-28 18:00:00-05:00
37308,False,38995641,0.002633,Concert,11065,Masked Intruder,Ramona,2019-09-29 19:00:00-05:00
37309,False,39001271,0.003912,Concert,11065,Social Repose,Johnnie Guilbert,2019-09-30 18:00:00-05:00
37310,False,39048015,3.8e-05,Concert,11065,Overgrow,Better Love,2019-10-03 18:00:00-05:00
37311,False,38985588,0.0028350000000000003,Concert,11065,O'Brother,The End of the Ocean,2019-10-04 19:00:00-05:00
37312,False,38999278,0.002656,Concert,11065,Vein,Soft Kill,2019-10-07 18:00:00-05:00
37313,False,39026520,1e-05,Concert,11065,New Parlor,Goodie Bag,2019-10-10 20:00:00-05:00
37314,False,39016471,0.024109000000000002,Concert,11065,Electric Six,,2019-10-12 19:00:00-05:00
37315,False,39050614,0.0015970000000000001,Concert,11065,Pool Kids,Just Friends,2019-10-13 19:00:00-05:00
37316,False,39051030,0.001335,Concert,11065,Rarity,Neverkept,2019-10-16 18:00:00-05:00
37317,False,39008595,0.00359,Concert,11065,Fit for an Autopsy,,2019-10-29 18:00:00-05:00
37318,False,39028022,0.011836,Concert,11065,The Dangerous Summer,Locket (CA),2019-10-30 19:00:00-05:00
37319,False,38982312,0.011098,Concert,11065,Icon for Hire,,2019-11-06 18:00:00-06:00
37320,False,39046388,0.002763,Concert,11065,Justin Stone,,2019-11-07 19:00:00-06:00
37321,False,39028364,0.009592,Concert,11065,Agnostic Front,Slapshot,2019-12-05 19:00:00-06:00
37322,False,39048219,4.7e-05,Concert,11065,Oddnote,,2019-12-13 07:00:00-06:00
37323,False,38779514,2.5e-05,Concert,801161,Outcalls,,
37324,False,39022546,0.001072,Concert,801161,Pete Francis,,2019-09-27 21:00:00-04:00
37325,False,36174789,0.006365,Concert,2153,Lakeside,Howard Hewett,2019-08-10 19:00:00-05:00
37326,False,39008165,0.025416,Concert,2153,Lyfe Jennings,Leela James,2019-09-07 20:00:00-05:00
37327,False,38818459,0.0005650000000000001,Concert,2153,Fiddler on the Roof,,2019-10-22 19:30:00-05:00
37328,False,37347029,0.038593999999999996,Concert,2153,Air Supply,,2019-10-24 19:30:00-05:00
37329,False,38869854,0.098678,Concert,2153,Switchfoot,,2019-10-27 19:30:00-05:00
37330,False,38818529,0.000446,Concert,2153,We Will Rock You,,2019-10-28 19:00:00-05:00
37331,False,39036336,0.025416,Concert,2153,Lyfe Jennings,The Manhattans featuring Gerald Alston,2019-10-31 19:00:00-05:00
37332,False,37834869,0.000252,Concert,2153,Black Jacket Symphony,,2019-11-01 20:00:00-05:00
37333,False,39028346,0.09779700000000001,Concert,2153,Kevin Gates,,2019-11-11 19:30:00-06:00
37334,False,38818709,0.002449,Concert,2153,The Cats,,2020-02-13 20:00:00-06:00
37335,False,38811889,0.0,Concert,2153,Harry Potter and the Chamber of Secrets,,2020-02-29 20:00:00-06:00
37336,False,38818739,8e-06,Concert,2153,An American In Paris,,2020-04-14 19:30:00-05:00
37337,False,38643539,0.237156,Concert,4305629,Luke Bryan,,2019-10-05 18:00:00-05:00
37338,False,39044100,0.004523,Concert,4305629,Mitchell Tenpenny,,
37339,False,36807334,0.114818,Concert,1158,The Avett Brothers,Lake Street Dive,2019-08-23 19:30:00-07:00
37340,False,38947374,0.000117,Concert,1158,Antonia Bennett,,2019-09-14 20:00:00-07:00
37341,False,38301389,0.165202,Concert,1158,Lenny Kravitz,,2019-09-20 20:00:00-07:00
37342,False,36180314,0.056427,Concert,1158,Casting Crowns,Kari Jobe,2019-09-22 19:00:00-07:00
37343,False,38996616,0.031363,Concert,1158,The Piano Guys,,2020-01-23 19:30:00-08:00
37344,,33156204,0.0,Concert,1158,The Bold Invisible Cup,,2021-08-01 15:00:00-07:00
37345,,34850224,0.0,Concert,1158,PAW-ELECTRONICSTALK,,2021-10-05 19:00:00-07:00
37346,False,38005084,0.045989999999999996,Concert,732111,Guster,Rubblebucket,2019-08-08 17:00:00-04:00
37347,False,38171804,0.00126,Concert,732111,Lido Pimienta,,
37348,False,38813174,0.005318,Concert,732111,India,,2019-08-25 18:00:00-04:00
37349,False,37080939,0.029810000000000003,Concert,732111,King Gizzard & The Lizard Wizard,Stonefield,2019-08-28 18:00:00-04:00
37350,False,37211619,0.124902,Concert,732111,MARINA,Daya,2019-09-16 18:00:00-04:00
37351,False,38425404,0.069694,Concert,732111,Tycho,,2019-09-19 18:00:00-04:00
37352,False,37766314,0.16628199999999999,Concert,732111,Bloc Party,,2019-09-20 19:00:00-04:00
37353,False,37948699,0.076329,Concert,732111,The B-52's,Orchestral Manoeuvres In The Dark,2019-09-24 17:00:00-04:00
37354,False,39040101,0.004603,Concert,3454519,The Zoots,Tornados,2020-03-01 19:00:00+00:00
37355,False,39026776,0.002839,Concert,3429434,FEVER 333,,2019-09-27 20:30:00-04:00
37356,False,38912234,0.053361,Concert,4011949,Denzel Curry,,2019-08-17 20:00:00-05:00
37357,False,38951747,0.0037600000000000003,Concert,4011949,Shonen Knife,,2019-09-04 20:00:00-05:00
37358,False,38054004,0.08847200000000001,Concert,4011949,Explosions in the Sky,,2019-10-22 20:00:00-05:00
37359,False,38921419,0.000154,Concert,4011949,The Talbott Brothers,,2019-11-15 20:00:00-06:00
37360,False,38777884,0.027839,Concert,4011949,Static-X,DevilDriver,2019-12-07 18:25:00-06:00
37361,False,38980626,8.2e-05,Concert,88961,Jah 9,,2019-10-04 20:30:00+02:00
37362,False,38983985,0.001948,Concert,88961,The Bellrays,,2019-10-19 20:30:00+02:00
37363,False,37222799,0.0001,Concert,88961,Tom Leeb,,2019-11-19 19:30:00+01:00
37364,False,39010749,0.0,Concert,101858,W3APONS,,2019-09-13 19:00:00-05:00
37365,False,38704019,0.056606,Concert,228603,Casting Crowns,Jamie Kimmett,2019-09-19 19:00:00-05:00
